gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	best_label	labels	rep	rep_gene
NOIR_1	unknown	2h	2	RK-13	NC_001491.2	+	5655	EHV-1_2h_1	RK-13_2h	0.00477453580901857	0.00526203862150876	0.00088102542525817	0.167430436876109	0.00048750281249019	FALSE	NA	2	2	1	NOIR_1::1
NOIR_1	unknown	2h	2	RK-13	NC_001491.2	+	4860	EHV-1_2h_2	RK-13_2h	0.00473251028806584	0.00526203862150876	0.00088102542525817	0.167430436876109	0.000529528333442914	FALSE	NA	2	2	2	NOIR_1::2
NOIR_1	unknown	2h	2	RK-13	NC_001491.2	+	4300	EHV-1_2h_3	RK-13_2h	0.00627906976744186	0.00526203862150876	0.00088102542525817	0.167430436876109	0.0010170311459331	TRUE	3	2	2	3	NOIR_1::3
NOIR_1	unknown	4h	4	RK-13	NC_001491.2	+	12810	EHV-1_4h_1	RK-13_4h	0.0014832162373146	0.00164709778150616	0.000357527848579474	0.217065345235629	0.000163881544191567	FALSE	NA	2	2	1	NOIR_1::1
NOIR_1	unknown	4h	4	RK-13	NC_001491.2	+	12849	EHV-1_4h_2	RK-13_4h	0.0014008872285781	0.00164709778150616	0.000357527848579474	0.217065345235629	0.000246210552928065	FALSE	NA	2	2	2	NOIR_1::2
NOIR_1	unknown	4h	4	RK-13	NC_001491.2	+	14583	EHV-1_4h_3	RK-13_4h	0.0020571898786258	0.00164709778150616	0.000357527848579474	0.217065345235629	0.000410092097119632	TRUE	3	2	2	3	NOIR_1::3
NOIR_1	unknown	6h	6	RK-13	NC_001491.2	+	60842	EHV-1_6h_1	RK-13_6h	0.00236678610170606	0.00222014228630745	0.00013420721236136	0.0604498248554032	0.000146643815398604	TRUE	1	2	2	1	NOIR_1::1
NOIR_1	unknown	6h	6	RK-13	NC_001491.2	+	61804	EHV-1_6h_2	RK-13_6h	0.00210342372661964	0.00222014228630745	0.00013420721236136	0.0604498248554032	0.000116718559687818	FALSE	NA	2	2	2	NOIR_1::2
NOIR_1	unknown	6h	6	RK-13	NC_001491.2	+	60268	EHV-1_6h_3	RK-13_6h	0.00219021703059667	0.00222014228630745	0.00013420721236136	0.0604498248554032	2.99252557107864e-05	FALSE	NA	2	2	3	NOIR_1::3
NOIR_1	unknown	8h	8	RK-13	NC_001491.2	+	66847	EHV-1_8h_1	RK-13_8h	0.00287223061618322	0.00280079187194087	7.16880499844887e-05	0.0255956362565458	7.14387442423505e-05	FALSE	NA	2	2	1	NOIR_1::1
NOIR_1	unknown	8h	8	RK-13	NC_001491.2	+	87216	EHV-1_8h_2	RK-13_8h	0.00272885709044212	0.00280079187194087	7.16880499844887e-05	0.0255956362565458	7.19347814987534e-05	TRUE	2	2	2	2	NOIR_1::2
NOIR_1	unknown	8h	8	RK-13	NC_001491.2	+	117089	EHV-1_8h_3	RK-13_8h	0.00280128790919728	0.00280079187194087	7.16880499844887e-05	0.0255956362565458	4.96037256403261e-07	FALSE	NA	2	2	3	NOIR_1::3
NOIR_1	unknown	12h	12	RK-13	NC_001491.2	+	255018	EHV-1_12h_1	RK-13_12h	0.00295665404010697	0.00312316242594228	0.000144206980165064	0.0461733846972611	0.000166508385835307	TRUE	1	2	2	1	NOIR_1::1
NOIR_1	unknown	12h	12	RK-13	NC_001491.2	+	167717	EHV-1_12h_2	RK-13_12h	0.00320778454181747	0.00312316242594228	0.000144206980165064	0.0461733846972611	8.46221158751865e-05	FALSE	NA	2	2	2	NOIR_1::2
NOIR_1	unknown	12h	12	RK-13	NC_001491.2	+	201557	EHV-1_12h_3	RK-13_12h	0.0032050486959024	0.00312316242594228	0.000144206980165064	0.0461733846972611	8.188626996012e-05	FALSE	NA	2	2	3	NOIR_1::3
NOIR_1	unknown	18h	18	RK-13	NC_001491.2	+	299234	EHV-1_18h_1	RK-13_18h	0.00247632287774785	0.00256126749227417	8.02552577421914e-05	0.0313341960510857	8.49446145263178e-05	TRUE	1	2	2	1	NOIR_1::1
NOIR_1	unknown	18h	18	RK-13	NC_001491.2	+	261778	EHV-1_18h_2	RK-13_18h	0.00263582119200238	0.00256126749227417	8.02552577421914e-05	0.0313341960510857	7.45536997282161e-05	FALSE	NA	2	2	2	NOIR_1::2
NOIR_1	unknown	18h	18	RK-13	NC_001491.2	+	239923	EHV-1_18h_3	RK-13_18h	0.00257165840707227	0.00256126749227417	8.02552577421914e-05	0.0313341960510857	1.03909147981013e-05	FALSE	NA	2	2	3	NOIR_1::3
NOIR_1	unknown	24h	24	RK-13	NC_001491.2	+	180540	EHV-1_24h_1	RK-13_24h	0.00201617370111887	0.00214570243790038	0.000112903090181526	0.0526182420205496	0.000129528736781514	TRUE	1	2	2	1	NOIR_1::1
NOIR_1	unknown	24h	24	RK-13	NC_001491.2	+	162445	EHV-1_24h_2	RK-13_24h	0.00219766690264397	0.00214570243790038	0.000112903090181526	0.0526182420205496	5.19644647435924e-05	FALSE	NA	2	2	2	NOIR_1::2
NOIR_1	unknown	24h	24	RK-13	NC_001491.2	+	134037	EHV-1_24h_3	RK-13_24h	0.0022232667099383	0.00214570243790038	0.000112903090181526	0.0526182420205496	7.75642720379213e-05	FALSE	NA	2	2	3	NOIR_1::3
NOIR_1	unknown	48h	48	RK-13	NC_001491.2	+	234801	EHV-1_48h_1	RK-13_48h	0.0038883991124399	0.0039742382651659	0.000166779044458211	0.041965034134975	8.58391527260036e-05	FALSE	NA	2	2	1	NOIR_1::1
NOIR_1	unknown	48h	48	RK-13	NC_001491.2	+	212779	EHV-1_48h_2	RK-13_48h	0.00386786290000423	0.0039742382651659	0.000166779044458211	0.041965034134975	0.00010637536516167	FALSE	NA	2	2	2	NOIR_1::2
NOIR_1	unknown	48h	48	RK-13	NC_001491.2	+	233772	EHV-1_48h_3	RK-13_48h	0.00416645278305357	0.0039742382651659	0.000166779044458211	0.041965034134975	0.000192214517887674	TRUE	3	2	2	3	NOIR_1::3
NOIR_2	unknown	1h	1	RK-13	NC_001491.2	-	39	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	2	2	1	NOIR_2::1
NOIR_2	unknown	1h	1	RK-13	NC_001491.2	-	39	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	2	2	2	NOIR_2::2
NOIR_2	unknown	1h	1	RK-13	NC_001491.2	-	29	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	2	2	3	NOIR_2::3
NOIR_2	unknown	2h	2	RK-13	NC_001491.2	-	5655	EHV-1_2h_1	RK-13_2h	0.00477453580901857	0.00526203862150876	0.000881025425258169	0.167430436876109	0.00048750281249019	FALSE	NA	2	2	1	NOIR_2::1
NOIR_2	unknown	2h	2	RK-13	NC_001491.2	-	4860	EHV-1_2h_2	RK-13_2h	0.00473251028806584	0.00526203862150876	0.000881025425258169	0.167430436876109	0.000529528333442914	FALSE	NA	2	2	2	NOIR_2::2
NOIR_2	unknown	2h	2	RK-13	NC_001491.2	-	4300	EHV-1_2h_3	RK-13_2h	0.00627906976744186	0.00526203862150876	0.000881025425258169	0.167430436876109	0.0010170311459331	TRUE	3	2	2	3	NOIR_2::3
NOIR_2	unknown	4h	4	RK-13	NC_001491.2	-	12810	EHV-1_4h_1	RK-13_4h	0.0014832162373146	0.00164709778150616	0.000357527848579474	0.217065345235629	0.000163881544191567	FALSE	NA	2	2	1	NOIR_2::1
NOIR_2	unknown	4h	4	RK-13	NC_001491.2	-	12849	EHV-1_4h_2	RK-13_4h	0.0014008872285781	0.00164709778150616	0.000357527848579474	0.217065345235629	0.000246210552928065	FALSE	NA	2	2	2	NOIR_2::2
NOIR_2	unknown	4h	4	RK-13	NC_001491.2	-	14583	EHV-1_4h_3	RK-13_4h	0.0020571898786258	0.00164709778150616	0.000357527848579474	0.217065345235629	0.000410092097119632	TRUE	3	2	2	3	NOIR_2::3
NOIR_2	unknown	6h	6	RK-13	NC_001491.2	-	60842	EHV-1_6h_1	RK-13_6h	0.00236678610170606	0.00222014228630745	0.00013420721236136	0.0604498248554033	0.000146643815398604	TRUE	1	2	2	1	NOIR_2::1
NOIR_2	unknown	6h	6	RK-13	NC_001491.2	-	61804	EHV-1_6h_2	RK-13_6h	0.00210342372661964	0.00222014228630745	0.00013420721236136	0.0604498248554033	0.000116718559687818	FALSE	NA	2	2	2	NOIR_2::2
NOIR_2	unknown	6h	6	RK-13	NC_001491.2	-	60268	EHV-1_6h_3	RK-13_6h	0.00219021703059667	0.00222014228630745	0.00013420721236136	0.0604498248554033	2.9925255710786e-05	FALSE	NA	2	2	3	NOIR_2::3
NOIR_2	unknown	8h	8	RK-13	NC_001491.2	-	66847	EHV-1_8h_1	RK-13_8h	0.00285727108172394	0.00279580536045445	6.43823115829941e-05	0.0230281808932969	6.14657212694918e-05	FALSE	NA	2	2	1	NOIR_2::1
NOIR_2	unknown	8h	8	RK-13	NC_001491.2	-	87216	EHV-1_8h_2	RK-13_8h	0.00272885709044212	0.00279580536045445	6.43823115829941e-05	0.0230281808932969	6.69482700123244e-05	TRUE	2	2	2	2	NOIR_2::2
NOIR_2	unknown	8h	8	RK-13	NC_001491.2	-	117089	EHV-1_8h_3	RK-13_8h	0.00280128790919728	0.00279580536045445	6.43823115829941e-05	0.0230281808932969	5.48254874283222e-06	FALSE	NA	2	2	3	NOIR_2::3
NOIR_2	unknown	12h	12	RK-13	NC_001491.2	-	255018	EHV-1_12h_1	RK-13_12h	0.00295665404010697	0.00312150863404553	0.00014282013045119	0.0457535593185572	0.000164854593938556	TRUE	1	2	2	1	NOIR_2::1
NOIR_2	unknown	12h	12	RK-13	NC_001491.2	-	167717	EHV-1_12h_2	RK-13_12h	0.00320778454181747	0.00312150863404553	0.00014282013045119	0.0457535593185572	8.62759077719373e-05	FALSE	NA	2	2	2	NOIR_2::2
NOIR_2	unknown	12h	12	RK-13	NC_001491.2	-	201557	EHV-1_12h_3	RK-13_12h	0.00320008732021215	0.00312150863404553	0.00014282013045119	0.0457535593185572	7.85786861666193e-05	FALSE	NA	2	2	3	NOIR_2::3
NOIR_2	unknown	18h	18	RK-13	NC_001491.2	-	299234	EHV-1_18h_1	RK-13_18h	0.00247298101151607	0.00256270022400561	8.55924354339801e-05	0.0333993163274461	8.97192124895349e-05	TRUE	1	2	2	1	NOIR_2::1
NOIR_2	unknown	18h	18	RK-13	NC_001491.2	-	261778	EHV-1_18h_2	RK-13_18h	0.00264346125342848	0.00256270022400561	8.55924354339801e-05	0.0333993163274461	8.07610294228716e-05	FALSE	NA	2	2	2	NOIR_2::2
NOIR_2	unknown	18h	18	RK-13	NC_001491.2	-	239923	EHV-1_18h_3	RK-13_18h	0.00257165840707227	0.00256270022400561	8.55924354339801e-05	0.0333993163274461	8.95818306666327e-06	FALSE	NA	2	2	3	NOIR_2::3
NOIR_2	unknown	24h	24	RK-13	NC_001491.2	-	180540	EHV-1_24h_1	RK-13_24h	0.00201617370111887	0.00214570243790038	0.000112903090181526	0.0526182420205496	0.000129528736781514	TRUE	1	2	2	1	NOIR_2::1
NOIR_2	unknown	24h	24	RK-13	NC_001491.2	-	162445	EHV-1_24h_2	RK-13_24h	0.00219766690264397	0.00214570243790038	0.000112903090181526	0.0526182420205496	5.19644647435924e-05	FALSE	NA	2	2	2	NOIR_2::2
NOIR_2	unknown	24h	24	RK-13	NC_001491.2	-	134037	EHV-1_24h_3	RK-13_24h	0.0022232667099383	0.00214570243790038	0.000112903090181526	0.0526182420205496	7.75642720379213e-05	FALSE	NA	2	2	3	NOIR_2::3
NOIR_2	unknown	48h	48	RK-13	NC_001491.2	-	234801	EHV-1_48h_1	RK-13_48h	0.00387988126115306	0.00397139898140362	0.000169028398219796	0.0425614245789166	9.15177202505599e-05	FALSE	NA	2	2	1	NOIR_2::1
NOIR_2	unknown	48h	48	RK-13	NC_001491.2	-	212779	EHV-1_48h_2	RK-13_48h	0.00386786290000423	0.00397139898140362	0.000169028398219796	0.0425614245789166	0.000103536081399392	FALSE	NA	2	2	2	NOIR_2::2
NOIR_2	unknown	48h	48	RK-13	NC_001491.2	-	233772	EHV-1_48h_3	RK-13_48h	0.00416645278305357	0.00397139898140362	0.000169028398219796	0.0425614245789166	0.000195053801649952	TRUE	3	2	2	3	NOIR_2::3
ORF1	unknown	1h	1	RK-13	NC_001491.2	+	39	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	3	3	1	ORF1::1
ORF1	unknown	1h	1	RK-13	NC_001491.2	+	39	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	3	3	2	ORF1::2
ORF1	unknown	1h	1	RK-13	NC_001491.2	+	29	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	3	3	3	ORF1::3
ORF1	unknown	2h	2	RK-13	NC_001491.2	+	5655	EHV-1_2h_1	RK-13_2h	0.010079575596817	0.00999143412164292	0.00157711870173098	0.157847080061781	8.81414751740563e-05	FALSE	NA	3	3	1	ORF1::1
ORF1	unknown	2h	2	RK-13	NC_001491.2	+	4860	EHV-1_2h_2	RK-13_2h	0.011522633744856	0.00999143412164292	0.00157711870173098	0.157847080061781	0.00153119962321305	FALSE	NA	3	3	2	ORF1::2
ORF1	unknown	2h	2	RK-13	NC_001491.2	+	4300	EHV-1_2h_3	RK-13_2h	0.00837209302325582	0.00999143412164292	0.00157711870173098	0.157847080061781	0.00161934109838711	TRUE	3	3	3	3	ORF1::3
ORF1	unknown	4h	4	RK-13	NC_001491.2	+	12810	EHV-1_4h_1	RK-13_4h	0.00967993754879001	0.0108740905859607	0.00105080315333299	0.0966336582380196	0.00119415303717066	TRUE	1	3	3	1	ORF1::1
ORF1	unknown	4h	4	RK-13	NC_001491.2	+	12849	EHV-1_4h_2	RK-13_4h	0.0112849248968791	0.0108740905859607	0.00105080315333299	0.0966336582380196	0.00041083431091847	FALSE	NA	3	3	2	ORF1::2
ORF1	unknown	4h	4	RK-13	NC_001491.2	+	14583	EHV-1_4h_3	RK-13_4h	0.0116574093122129	0.0108740905859607	0.00105080315333299	0.0966336582380196	0.000783318726252185	FALSE	NA	3	3	3	ORF1::3
ORF1	unknown	6h	6	RK-13	NC_001491.2	+	60842	EHV-1_6h_1	RK-13_6h	0.00540744880181454	0.00603140296110465	0.000586209199273208	0.0971928427023626	0.000623954159290112	TRUE	1	3	3	1	ORF1::1
ORF1	unknown	6h	6	RK-13	NC_001491.2	+	61804	EHV-1_6h_2	RK-13_6h	0.0061161089897094	0.00603140296110465	0.000586209199273208	0.0971928427023626	8.47060286047561e-05	FALSE	NA	3	3	2	ORF1::2
ORF1	unknown	6h	6	RK-13	NC_001491.2	+	60268	EHV-1_6h_3	RK-13_6h	0.00657065109179001	0.00603140296110465	0.000586209199273208	0.0971928427023626	0.000539248130685357	FALSE	NA	3	3	3	ORF1::3
ORF1	unknown	8h	8	RK-13	NC_001491.2	+	66847	EHV-1_8h_1	RK-13_8h	0.00529567519858782	0.00497433648786039	0.000290180347553621	0.0583354882127077	0.000321338710727429	TRUE	1	3	3	1	ORF1::1
ORF1	unknown	8h	8	RK-13	NC_001491.2	+	87216	EHV-1_8h_2	RK-13_8h	0.0048958906622638	0.00497433648786039	0.000290180347553621	0.0583354882127077	7.84458255965858e-05	FALSE	NA	3	3	2	ORF1::2
ORF1	unknown	8h	8	RK-13	NC_001491.2	+	117089	EHV-1_8h_3	RK-13_8h	0.00473144360272955	0.00497433648786039	0.000290180347553621	0.0583354882127077	0.000242892885130843	FALSE	NA	3	3	3	ORF1::3
ORF1	unknown	12h	12	RK-13	NC_001491.2	+	255018	EHV-1_12h_1	RK-13_12h	0.00364680140225396	0.00385762072767087	0.000197581083322359	0.0512183797399007	0.000210819325416915	TRUE	1	3	3	1	ORF1::1
ORF1	unknown	12h	12	RK-13	NC_001491.2	+	167717	EHV-1_12h_2	RK-13_12h	0.00388750096889403	0.00385762072767087	0.000197581083322359	0.0512183797399007	2.9880241223156e-05	FALSE	NA	3	3	2	ORF1::2
ORF1	unknown	12h	12	RK-13	NC_001491.2	+	201557	EHV-1_12h_3	RK-13_12h	0.00403855981186463	0.00385762072767087	0.000197581083322359	0.0512183797399007	0.00018093908419376	FALSE	NA	3	3	3	ORF1::3
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	299234	EHV-1_18h_1	RK-13_18h	0.00245961354658896	0.00251136778859926	0.000141719769757815	0.0564313082301896	5.17542420103052e-05	FALSE	NA	3	3	1	ORF1::1
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	261778	EHV-1_18h_2	RK-13_18h	0.00240279931850652	0.00251136778859926	0.000141719769757815	0.0564313082301896	0.000108568470092741	FALSE	NA	3	3	2	ORF1::2
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	239923	EHV-1_18h_3	RK-13_18h	0.00267169050070231	0.00251136778859926	0.000141719769757815	0.0564313082301896	0.000160322712103046	TRUE	3	3	3	3	ORF1::3
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	180540	EHV-1_24h_1	RK-13_24h	0.00226542594438906	0.00233964842732467	6.53420621904843e-05	0.0279281542591428	7.42224829356187e-05	TRUE	1	3	3	1	ORF1::1
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	162445	EHV-1_24h_2	RK-13_24h	0.00238850072332174	0.00233964842732467	6.53420621904843e-05	0.0279281542591428	4.88522959970661e-05	FALSE	NA	3	3	2	ORF1::2
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	134037	EHV-1_24h_3	RK-13_24h	0.00236501861426323	0.00233964842732467	6.53420621904843e-05	0.0279281542591428	2.53701869385521e-05	FALSE	NA	3	3	3	ORF1::3
ORF1	unknown	48h	48	RK-13	NC_001491.2	+	234801	EHV-1_48h_1	RK-13_48h	0.00278533737079484	0.00262760114016672	0.000170426125166665	0.064859967733098	0.000157736230628119	FALSE	NA	3	3	1	ORF1::1
ORF1	unknown	48h	48	RK-13	NC_001491.2	+	212779	EHV-1_48h_2	RK-13_48h	0.00265063751592027	0.00262760114016672	0.000170426125166665	0.064859967733098	2.303637575355e-05	FALSE	NA	3	3	2	ORF1::2
ORF1	unknown	48h	48	RK-13	NC_001491.2	+	233772	EHV-1_48h_3	RK-13_48h	0.00244682853378506	0.00262760114016672	0.000170426125166665	0.064859967733098	0.000180772606381669	TRUE	3	3	3	3	ORF1::3
ORF10, ORF11	L	1h	1	RK-13	NC_001491.2	+	39	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	2	2	1	ORF10, ORF11::1
ORF10, ORF11	L	1h	1	RK-13	NC_001491.2	+	39	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	2	2	2	ORF10, ORF11::2
ORF10, ORF11	L	1h	1	RK-13	NC_001491.2	+	29	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	2	2	3	ORF10, ORF11::3
ORF10, ORF11	L	2h	2	RK-13	NC_001491.2	+	5655	EHV-1_2h_1	RK-13_2h	0.0244031830238727	0.0292812345492853	0.0042977533509139	0.146775005120773	0.0048780515254126	TRUE	1	2	2	1	ORF10, ORF11::1
ORF10, ORF11	L	2h	2	RK-13	NC_001491.2	+	4860	EHV-1_2h_2	RK-13_2h	0.0325102880658436	0.0292812345492853	0.0042977533509139	0.146775005120773	0.00322905351655834	FALSE	NA	2	2	2	ORF10, ORF11::2
ORF10, ORF11	L	2h	2	RK-13	NC_001491.2	+	4300	EHV-1_2h_3	RK-13_2h	0.0309302325581395	0.0292812345492853	0.0042977533509139	0.146775005120773	0.00164899800885426	FALSE	NA	2	2	3	ORF10, ORF11::3
ORF10, ORF11	L	4h	4	RK-13	NC_001491.2	+	12810	EHV-1_4h_1	RK-13_4h	0.0170179547228728	0.0170461412519203	0.00115155820328897	0.0675553596717525	2.81865290475379e-05	FALSE	NA	2	2	1	ORF10, ORF11::1
ORF10, ORF11	L	4h	4	RK-13	NC_001491.2	+	12849	EHV-1_4h_2	RK-13_4h	0.0182115339715153	0.0170461412519203	0.00115155820328897	0.0675553596717525	0.001165392719595	TRUE	2	2	2	2	ORF10, ORF11::2
ORF10, ORF11	L	4h	4	RK-13	NC_001491.2	+	14583	EHV-1_4h_3	RK-13_4h	0.0159089350613728	0.0170461412519203	0.00115155820328897	0.0675553596717525	0.00113720619054746	FALSE	NA	2	2	3	ORF10, ORF11::3
ORF10, ORF11	L	6h	6	RK-13	NC_001491.2	+	60842	EHV-1_6h_1	RK-13_6h	0.0228624963018967	0.0233781624156064	0.000485675478163447	0.0207747499366857	0.000515666113709696	TRUE	1	2	2	1	ORF10, ORF11::1
ORF10, ORF11	L	6h	6	RK-13	NC_001491.2	+	61804	EHV-1_6h_2	RK-13_6h	0.0234450844605527	0.0233781624156064	0.000485675478163447	0.0207747499366857	6.69220449462972e-05	FALSE	NA	2	2	2	ORF10, ORF11::2
ORF10, ORF11	L	6h	6	RK-13	NC_001491.2	+	60268	EHV-1_6h_3	RK-13_6h	0.0238269064843698	0.0233781624156064	0.000485675478163447	0.0207747499366857	0.000448744068763399	FALSE	NA	2	2	3	ORF10, ORF11::3
