gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.0020885241096292	0.00207202101679812	0.000122625571148726	0.0591816251643136	1.65030928310746e-05	FALSE	NA	cluster_1	1	ORF1::1
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00218555931661292	0.00207202101679812	0.000122625571148726	0.0591816251643136	0.000113538299814795	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00194197962415225	0.00207202101679812	0.000122625571148726	0.0591816251643136	0.00013004139264587	TRUE	3	cluster_1	3	ORF1::3
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00171441461764042	0.00160313926145093	9.64718353860272e-05	0.0601768278687873	0.000111275356189498	TRUE	1	cluster_1	1	ORF1::1
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00154301144400154	0.00160313926145093	9.64718353860272e-05	0.0601768278687873	6.01278174493835e-05	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00155199172271081	0.00160313926145093	9.64718353860272e-05	0.0601768278687873	5.11475387401142e-05	FALSE	NA	cluster_1	3	ORF1::3
ORF1	unknown	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00254777070063694	0.00263572188415839	0.0001243817565628	0.0471907743037599	7.0284829484831e-05	FALSE	NA	cluster_1	1	ORF1::1
ORF1	unknown	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00272367306767984	0.00263572188415839	0.0001243817565628	0.0471907743037599	0.000246187196527731	FALSE	NA	cluster_1	2	ORF1::2
ORF2	unknown	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA		1	ORF2::1
ORF2	unknown	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA		2	ORF2::2
ORF2	unknown	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA		3	ORF2::3
ORF2	unknown	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA		1	ORF2::1
ORF2	unknown	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA		2	ORF2::2
ORF2	unknown	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA		3	ORF2::3
ORF2	unknown	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0	0.00160239096129543	0.00176039388872992	1.09860447996209	0.00160239096129543	FALSE	NA		1	ORF2::1
ORF2	unknown	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.00132042253521127	0.00160239096129543	0.00176039388872992	1.09860447996209	0.000281968426084167	FALSE	NA		2	ORF2::2
ORF2	unknown	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.00348675034867504	0.00160239096129543	0.00176039388872992	1.09860447996209	0.0018843593873796	TRUE	3		3	ORF2::3
ORF2	unknown	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.00992460378519772	0.00993792735515947	0.000361500500738689	0.0363758445618954	1.33235699617488e-05	FALSE	NA		1	ORF2::1
ORF2	unknown	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.0103059054474072	0.00993792735515947	0.000361500500738689	0.0363758445618954	0.000367978092247692	TRUE	2		2	ORF2::2
ORF2	unknown	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.00958327283287353	0.00993792735515947	0.000361500500738689	0.0363758445618954	0.000354654522285941	FALSE	NA		3	ORF2::3
ORF2	unknown	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.0163537694338516	0.0160813731292	0.000321561055661177	0.0199958705688694	0.000272396304651607	FALSE	NA		1	ORF2::1
ORF2	unknown	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.0157266533476769	0.0160813731292	0.000321561055661177	0.0199958705688694	0.000354719781523103	TRUE	2		2	ORF2::2
ORF2	unknown	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.0161636966060715	0.0160813731292	0.000321561055661177	0.0199958705688694	8.23234768714994e-05	FALSE	NA		3	ORF2::3
ORF2	unknown	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.010913799482057	0.0112699587769136	0.000785401848840084	0.0696898599530793	0.000356159294856606	FALSE	NA		1	ORF2::1
ORF2	unknown	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.010725737253308	0.0112699587769136	0.000785401848840084	0.0696898599530793	0.000544221523605537	FALSE	NA		2	ORF2::2
ORF2	unknown	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.0121703395953757	0.0112699587769136	0.000785401848840084	0.0696898599530793	0.000900380818462143	TRUE	3		3	ORF2::3
ORF2	unknown	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.00496482485710098	0.00506528266811709	0.000538245196840842	0.106261630812585	0.000100457811016105	FALSE	NA		1	ORF2::1
ORF2	unknown	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.00458434393240758	0.00506528266811709	0.000538245196840842	0.106261630812585	0.000480938735709507	FALSE	NA		2	ORF2::2
ORF2	unknown	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.0056466792148427	0.00506528266811709	0.000538245196840842	0.106261630812585	0.000581396546725612	TRUE	3		3	ORF2::3
ORF2	unknown	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.00367696819309723	0.00385052833653125	0.000339848179233678	0.0882601423834294	0.000173560143434023	FALSE	NA		1	ORF2::1
ORF2	unknown	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.00363250610775363	0.00385052833653125	0.000339848179233678	0.0882601423834294	0.000218022228777616	FALSE	NA		2	ORF2::2
ORF2	unknown	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.00424211070874289	0.00385052833653125	0.000339848179233678	0.0882601423834294	0.000391582372211638	TRUE	3		3	ORF2::3
ORF2	unknown	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.00432153511247279	0.00485010861045809	0.000747515809561797	0.154123519615614	0.000987420648588103	TRUE	1		1	ORF2::1
ORF2	unknown	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.00537868210844339	0.00485010861045809	0.000747515809561797	0.154123519615614	6.97263473824943e-05	FALSE	NA		2	ORF2::2
ORF3	L	1h	1	RK-13	NC_001491.2	+	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_2	1	ORF3::1
ORF3	L	1h	1	RK-13	NC_001491.2	+	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_2	2	ORF3::2
ORF3	L	1h	1	RK-13	NC_001491.2	+	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_2	3	ORF3::3
ORF3	L	2h	2	RK-13	NC_001491.2	+	1972	EHV-1_2h_1	RK-13_2h	0	0.000218866272707376	0.0003790875043924	1.73205080756888	0.000218866272707376	FALSE	NA	cluster_2	1	ORF3::1
ORF3	L	2h	2	RK-13	NC_001491.2	+	1523	EHV-1_2h_2	RK-13_2h	0.000656598818122127	0.000218866272707376	0.0003790875043924	1.73205080756888	0.000437732545414752	TRUE	2	cluster_2	2	ORF3::2
ORF3	L	2h	2	RK-13	NC_001491.2	+	1321	EHV-1_2h_3	RK-13_2h	0	0.000218866272707376	0.0003790875043924	1.73205080756888	0.000218866272707376	FALSE	NA	cluster_2	3	ORF3::3
ORF3	L	4h	4	RK-13	NC_001491.2	+	1840	EHV-1_4h_1	RK-13_4h	0.00326086956521739	0.00377159059301944	0.000671926517966775	0.178154680736131	0.000510721027802048	FALSE	NA	cluster_2	1	ORF3::1
ORF3	L	4h	4	RK-13	NC_001491.2	+	2272	EHV-1_4h_2	RK-13_4h	0.00352112676056338	0.00377159059301944	0.000671926517966775	0.178154680736131	0.000250463832456058	FALSE	NA	cluster_2	2	ORF3::2
ORF3	L	4h	4	RK-13	NC_001491.2	+	2868	EHV-1_4h_3	RK-13_4h	0.00453277545327755	0.00377159059301944	0.000671926517966775	0.178154680736131	0.000761184860258106	TRUE	3	cluster_2	3	ORF3::3
ORF3	L	6h	6	RK-13	NC_001491.2	+	12998	EHV-1_6h_1	RK-13_6h	0.0174642252654254	0.0166681580908701	0.000955102599541214	0.0573010283640379	0.000796067174555371	FALSE	NA	cluster_2	1	ORF3::1
ORF3	L	6h	6	RK-13	NC_001491.2	+	12226	EHV-1_6h_2	RK-13_6h	0.0169311303778832	0.0166681580908701	0.000955102599541214	0.0573010283640379	0.000262972287013122	FALSE	NA	cluster_2	2	ORF3::2
ORF3	L	6h	6	RK-13	NC_001491.2	+	13774	EHV-1_6h_3	RK-13_6h	0.0156091186293016	0.0166681580908701	0.000955102599541214	0.0573010283640379	0.00105903946156849	TRUE	3	cluster_2	3	ORF3::3
ORF3	L	8h	8	RK-13	NC_001491.2	+	13636	EHV-1_8h_1	RK-13_8h	0.0135670284540921	0.0131134166384903	0.000929308204624235	0.0708669777101828	0.00045361181560177	FALSE	NA	cluster_2	1	ORF3::1
ORF3	L	8h	8	RK-13	NC_001491.2	+	19521	EHV-1_8h_2	RK-13_8h	0.0137288048767993	0.0131134166384903	0.000929308204624235	0.0708669777101828	0.000615388238309006	FALSE	NA	cluster_2	2	ORF3::2
ORF3	L	8h	8	RK-13	NC_001491.2	+	22334	EHV-1_8h_3	RK-13_8h	0.0120444165845796	0.0131134166384903	0.000929308204624235	0.0708669777101828	0.00106900005391078	TRUE	3	cluster_2	3	ORF3::3
ORF3	L	12h	12	RK-13	NC_001491.2	+	64872	EHV-1_12h_1	RK-13_12h	0.00866321371315822	0.00835961848778439	0.000353908625857812	0.042335499685179	0.000303595225373834	FALSE	NA	cluster_2	1	ORF3::1
ORF3	L	12h	12	RK-13	NC_001491.2	+	44286	EHV-1_12h_2	RK-13_12h	0.00797091631666893	0.00835961848778439	0.000353908625857812	0.042335499685179	0.00038870217111546	TRUE	2	cluster_2	2	ORF3::2
ORF3	L	12h	12	RK-13	NC_001491.2	+	44288	EHV-1_12h_3	RK-13_12h	0.00844472543352601	0.00835961848778439	0.000353908625857812	0.042335499685179	8.51069457416271e-05	FALSE	NA	cluster_2	3	ORF3::3
ORF3	L	18h	18	RK-13	NC_001491.2	+	54584	EHV-1_18h_1	RK-13_18h	0.00458009673164297	0.00428347542147857	0.000291220464483244	0.0679869582122455	0.000296621310164406	TRUE	1	cluster_2	1	ORF3::1
ORF3	L	18h	18	RK-13	NC_001491.2	+	37519	EHV-1_18h_2	RK-13_18h	0.00399797435965777	0.00428347542147857	0.000291220464483244	0.0679869582122455	0.000285501061820793	FALSE	NA	cluster_2	2	ORF3::2
ORF3	L	18h	18	RK-13	NC_001491.2	+	33471	EHV-1_18h_3	RK-13_18h	0.00427235517313495	0.00428347542147857	0.000291220464483244	0.0679869582122455	1.11202483436138e-05	FALSE	NA	cluster_2	3	ORF3::3
ORF3	L	24h	24	RK-13	NC_001491.2	+	44330	EHV-1_24h_1	RK-13_24h	0.00306789984209339	0.0033392329105078	0.000591993072489275	0.177284151287084	0.000271333068414405	FALSE	NA	cluster_2	1	ORF3::1
ORF3	L	24h	24	RK-13	NC_001491.2	+	31108	EHV-1_24h_2	RK-13_24h	0.00401825896875402	0.0033392329105078	0.000591993072489275	0.177284151287084	0.000679026058246223	TRUE	2	cluster_2	2	ORF3::2
ORF3	L	24h	24	RK-13	NC_001491.2	+	28995	EHV-1_24h_3	RK-13_24h	0.00293153992067598	0.0033392329105078	0.000591993072489275	0.177284151287084	0.000407692989831817	FALSE	NA	cluster_2	3	ORF3::3
ORF3	L	48h	48	RK-13	NC_001491.2	+	62015	EHV-1_48h_1	RK-13_48h	0.00374103039587197	0.00372444392467604	2.34568125171842e-05	0.00629807106552812	5.28649198820209e-07	FALSE	NA	cluster_2	1	ORF3::1
ORF3	L	48h	48	RK-13	NC_001491.2	+	43691	EHV-1_48h_2	RK-13_48h	0.00370785745348012	0.00372444392467604	2.34568125171842e-05	0.00629807106552812	3.26442931930246e-05	TRUE	2	cluster_2	2	ORF3::2
ORF4	unknown	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	cluster_1	1	ORF4::1
ORF4	unknown	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	cluster_1	2	ORF4::2
ORF4	unknown	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	cluster_1	3	ORF4::3
ORF4	unknown	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.00456389452332657	0.00789923698433654	0.00306701774283347	0.388267594568322	0.00333534246100996	TRUE	1	cluster_1	1	ORF4::1
ORF4	unknown	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.00853578463558766	0.00789923698433654	0.00306701774283347	0.388267594568322	0.00063654765125112	FALSE	NA	cluster_1	2	ORF4::2
ORF4	unknown	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.0105980317940954	0.00789923698433654	0.00306701774283347	0.388267594568322	0.00269879480975885	FALSE	NA	cluster_1	3	ORF4::3
ORF4	unknown	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.00923913043478261	0.00929304197224663	0.00183819639957542	0.197803518488901	5.39115374640249e-05	FALSE	NA	cluster_1	1	ORF4::1
ORF4	unknown	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.00748239436619718	0.00929304197224663	0.00183819639957542	0.197803518488901	0.00181064760604945	FALSE	NA	cluster_1	2	ORF4::2
ORF4	unknown	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.0111576011157601	0.00929304197224663	0.00183819639957542	0.197803518488901	0.00186455914351348	TRUE	3	cluster_1	3	ORF4::3
ORF4	unknown	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.00777042621941837	0.00731568225683425	0.000437805461198565	0.0598447890201315	0.000454743962584119	TRUE	1	cluster_1	1	ORF4::1
ORF4	unknown	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.00727956813348602	0.00731568225683425	0.000437805461198565	0.0598447890201315	3.6114123348239e-05	FALSE	NA	cluster_1	2	ORF4::2
ORF4	unknown	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.00689705241759837	0.00731568225683425	0.000437805461198565	0.0598447890201315	0.00041862983923588	FALSE	NA	cluster_1	3	ORF4::3
ORF4	unknown	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.00418011146963919	0.00474280529783338	0.000668154877677312	0.140877568383956	0.000562693828194185	FALSE	NA	cluster_1	1	ORF4::1
ORF4	unknown	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.00548127657394601	0.00474280529783338	0.000668154877677312	0.140877568383956	0.000738471276112632	TRUE	2	cluster_1	2	ORF4::2
ORF4	unknown	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.00456702784991493	0.00474280529783338	0.000668154877677312	0.140877568383956	0.000175777447918447	FALSE	NA	cluster_1	3	ORF4::3
ORF4	unknown	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.00266678998643483	0.00268027515923127	4.65868527719831e-05	0.0173813694506442	1.34851727964487e-05	FALSE	NA	cluster_1	1	ORF4::1
ORF4	unknown	12h	12	RK-13	NC_001491.2	-	44286	EHV-1_12h_2	RK-13_12h	0.00264191843923588	0.00268027515923127	4.65868527719831e-05	0.0173813694506442	3.83567199953982e-05	FALSE	NA	cluster_1	2	ORF4::2
ORF4	unknown	12h	12	RK-13	NC_001491.2	-	44288	EHV-1_12h_3	RK-13_12h	0.00273211705202312	0.00268027515923127	4.65868527719831e-05	0.0173813694506442	5.18418927918474e-05	TRUE	3	cluster_1	3	ORF4::3
ORF4	unknown	18h	18	RK-13	NC_001491.2	-	54584	EHV-1_18h_1	RK-13_18h	0.00111754360252089	0.00125599866403817	0.000121436440200167	0.0966851666941561	0.00013845506151728	TRUE	1	cluster_1	1	ORF4::1
ORF4	unknown	18h	18	RK-13	NC_001491.2	-	37519	EHV-1_18h_2	RK-13_18h	0.00130600495748821	0.00125599866403817	0.000121436440200167	0.0966851666941561	5.00062934500408e-05	FALSE	NA	cluster_1	2	ORF4::2
ORF4	unknown	18h	18	RK-13	NC_001491.2	-	33471	EHV-1_18h_3	RK-13_18h	0.0013444474321054	0.00125599866403817	0.000121436440200167	0.0966851666941561	8.84487680672395e-05	FALSE	NA	cluster_1	3	ORF4::3
ORF4	unknown	24h	24	RK-13	NC_001491.2	-	44330	EHV-1_24h_1	RK-13_24h	0.00144371757274983	0.0013344332975566	0.000102060570923157	0.0764823323204196	0.000109284275193231	TRUE	1	cluster_1	1	ORF4::1
ORF4	unknown	24h	24	RK-13	NC_001491.2	-	31108	EHV-1_24h_2	RK-13_24h	0.00131798894175132	0.0013344332975566	0.000102060570923157	0.0764823323204196	1.64443558052815e-05	FALSE	NA	cluster_1	2	ORF4::2
ORF4	unknown	24h	24	RK-13	NC_001491.2	-	28995	EHV-1_24h_3	RK-13_24h	0.00124159337816865	0.0013344332975566	0.000102060570923157	0.0764823323204196	9.28399193879496e-05	FALSE	NA	cluster_1	3	ORF4::3
ORF4	unknown	48h	48	RK-13	NC_001491.2	-	62015	EHV-1_48h_1	RK-13_48h	0.00143513666048537	0.00134698857697542	0.000124660215196963	0.0925473439996643	3.66842593149635e-05	FALSE	NA	cluster_1	1	ORF4::1
ORF4	unknown	48h	48	RK-13	NC_001491.2	-	43691	EHV-1_48h_2	RK-13_48h	0.00125884049346547	0.00134698857697542	0.000124660215196963	0.0925473439996643	0.000212980426334857	FALSE	NA	cluster_1	2	ORF4::2
ORF7,  ORF6,  ORF5	E/L	1h	1	RK-13	NC_001491.2	-	7	EHV-1_1h_1	RK-13_1h	0.142857142857143	0.0476190476190476	0.0824786098842323	1.73205080756888	0.0952380952380952	TRUE	1	cluster_3	1	ORF7,  ORF6,  ORF5::1
ORF7,  ORF6,  ORF5	E/L	1h	1	RK-13	NC_001491.2	-	10	EHV-1_1h_2	RK-13_1h	0	0.0476190476190476	0.0824786098842323	1.73205080756888	0.0476190476190476	FALSE	NA	cluster_3	2	ORF7,  ORF6,  ORF5::2
ORF7,  ORF6,  ORF5	E/L	1h	1	RK-13	NC_001491.2	-	3	EHV-1_1h_3	RK-13_1h	0	0.0476190476190476	0.0824786098842323	1.73205080756888	0.0476190476190476	FALSE	NA	cluster_3	3	ORF7,  ORF6,  ORF5::3
ORF7,  ORF6,  ORF5	E/L	2h	2	RK-13	NC_001491.2	-	1972	EHV-1_2h_1	RK-13_2h	0.0836713995943205	0.095861781629452	0.0115890372103768	0.120893196573099	0.0121903820351315	TRUE	1	cluster_3	1	ORF7,  ORF6,  ORF5::1
ORF7,  ORF6,  ORF5	E/L	2h	2	RK-13	NC_001491.2	-	1523	EHV-1_2h_2	RK-13_2h	0.0971766250820749	0.095861781629452	0.0115890372103768	0.120893196573099	0.00131484345262287	FALSE	NA	cluster_3	2	ORF7,  ORF6,  ORF5::2
ORF7,  ORF6,  ORF5	E/L	2h	2	RK-13	NC_001491.2	-	1321	EHV-1_2h_3	RK-13_2h	0.106737320211961	0.095861781629452	0.0115890372103768	0.120893196573099	0.0108755385825086	FALSE	NA	cluster_3	3	ORF7,  ORF6,  ORF5::3
ORF7,  ORF6,  ORF5	E/L	4h	4	RK-13	NC_001491.2	-	1840	EHV-1_4h_1	RK-13_4h	0.0864130434782609	0.0838651285962495	0.00332367245901139	0.0396311615404836	0.00254791488201134	FALSE	NA	cluster_3	1	ORF7,  ORF6,  ORF5::1
ORF7,  ORF6,  ORF5	E/L	4h	4	RK-13	NC_001491.2	-	2272	EHV-1_4h_2	RK-13_4h	0.0801056338028169	0.0838651285962495	0.00332367245901139	0.0396311615404836	0.00375949479343264	TRUE	2	cluster_3	2	ORF7,  ORF6,  ORF5::2
ORF7,  ORF6,  ORF5	E/L	4h	4	RK-13	NC_001491.2	-	2868	EHV-1_4h_3	RK-13_4h	0.0850767085076708	0.0838651285962495	0.00332367245901139	0.0396311615404836	0.00121157991142132	FALSE	NA	cluster_3	3	ORF7,  ORF6,  ORF5::3
ORF7,  ORF6,  ORF5	E/L	6h	6	RK-13	NC_001491.2	-	12998	EHV-1_6h_1	RK-13_6h	0.0267733497461148	0.0265194879726846	0.00208300679960885	0.0785462676260711	0.000253861773430238	FALSE	NA	cluster_3	1	ORF7,  ORF6,  ORF5::1
ORF7,  ORF6,  ORF5	E/L	6h	6	RK-13	NC_001491.2	-	12226	EHV-1_6h_2	RK-13_6h	0.0284639293309341	0.0265194879726846	0.00208300679960885	0.0785462676260711	0.00194444135824953	FALSE	NA	cluster_3	2	ORF7,  ORF6,  ORF5::2
ORF7,  ORF6,  ORF5	E/L	6h	6	RK-13	NC_001491.2	-	13774	EHV-1_6h_3	RK-13_6h	0.0243211848410048	0.0265194879726846	0.00208300679960885	0.0785462676260711	0.00219830313167976	TRUE	3	cluster_3	3	ORF7,  ORF6,  ORF5::3
ORF7,  ORF6,  ORF5	E/L	8h	8	RK-13	NC_001491.2	-	13636	EHV-1_8h_1	RK-13_8h	0.0170137870343209	0.0156871762887221	0.00118564409805417	0.0755804662504215	0.00132661074559882	TRUE	1	cluster_3	1	ORF7,  ORF6,  ORF5::1
ORF7,  ORF6,  ORF5	E/L	8h	8	RK-13	NC_001491.2	-	19521	EHV-1_8h_2	RK-13_8h	0.0153168382767276	0.0156871762887221	0.00118564409805417	0.0755804662504215	0.000370338011994473	FALSE	NA	cluster_3	2	ORF7,  ORF6,  ORF5::2
ORF7,  ORF6,  ORF5	E/L	8h	8	RK-13	NC_001491.2	-	22334	EHV-1_8h_3	RK-13_8h	0.0147309035551178	0.0156871762887221	0.00118564409805417	0.0755804662504215	0.000956272733604342	FALSE	NA	cluster_3	3	ORF7,  ORF6,  ORF5::3
ORF7,  ORF6,  ORF5	E/L	12h	12	RK-13	NC_001491.2	-	64872	EHV-1_12h_1	RK-13_12h	0.0128560858305586	0.0126324360301601	0.000361397438239213	0.0286086893593898	0.000223649800398544	FALSE	NA	cluster_3	1	ORF7,  ORF6,  ORF5::1
