gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	cluster
ORF23	L	6h	6	RK-13	0.0104158202448203	0.000464341827141659	0.0445804378558254	cluster_2
ORF23	L	8h	8	RK-13	0.0143840232362377	0.000207754428994516	0.01444341583592	cluster_2
ORF23	L	12h	12	RK-13	0.0118822254313901	0.000381395287151747	0.0320979676201217	cluster_2
ORF23	L	18h	18	RK-13	0.012797791485045	0.000736660922350825	0.0575615662445868	cluster_2
ORF23	L	24h	24	RK-13	0.010187200120153	0.000477062682543672	0.0468296172566508	cluster_2
ORF23	L	48h	48	RK-13	0.00710896472131224	1.08894852132052e-05	0.00153179620944794	cluster_2
ORF24	L	1h	1	RK-13	0.00854700854700855	0.0148038530561443	1.73205080756888	unclustered
ORF24	L	2h	2	RK-13	0.000351867802341532	0.000424295857643673	1.20583882588905	unclustered
ORF24	L	4h	4	RK-13	0.000657731832026843	0.000264563659546274	0.402236362395604	unclustered
ORF24	L	6h	6	RK-13	0.00396866203990903	7.60091651235585e-05	0.0191523400983019	unclustered
ORF24	L	8h	8	RK-13	0.00768866097716076	0.000293286416406392	0.0381453177968963	unclustered
ORF24	L	12h	12	RK-13	0.0082757739824697	0.000259318857010272	0.0313346954084993	unclustered
ORF24	L	18h	18	RK-13	0.0106278763667365	0.000423047909017734	0.0398054977701663	unclustered
ORF24	L	24h	24	RK-13	0.00687655177352232	0.000321302467373212	0.0467243580729464	unclustered
ORF24	L	48h	48	RK-13	0.00603628409586959	0.000303112269632929	0.050215043695564	unclustered
ORF27, ORF26, ORF25	L	1h	1	RK-13	0.0371352785145889	0.0385300770459787	1.037559931881	unclustered
ORF27, ORF26, ORF25	L	2h	2	RK-13	0.00113099295225287	0.000555984858182042	0.491590028986967	unclustered
ORF27, ORF26, ORF25	L	4h	4	RK-13	0.00341908280688707	0.000330675846157565	0.0967147813710399	unclustered
ORF27, ORF26, ORF25	L	6h	6	RK-13	0.0415696211100336	0.00179529027136198	0.0431875543587442	unclustered
ORF27, ORF26, ORF25	L	8h	8	RK-13	0.0903517853179886	0.00412835147516423	0.045691974548535	unclustered
ORF27, ORF26, ORF25	L	12h	12	RK-13	0.123573339101383	0.0069788111296694	0.056475055059763	unclustered
ORF27, ORF26, ORF25	L	18h	18	RK-13	0.0826640640506277	0.0018797103559299	0.0227391476274221	unclustered
ORF27, ORF26, ORF25	L	24h	24	RK-13	0.0924911600957785	0.00280302973994702	0.0303059204473634	unclustered
ORF27, ORF26, ORF25	L	48h	48	RK-13	0.0927289667860947	0.0064455211118699	0.0695092519119544	unclustered
ORF28, ORF29	L	1h	1	RK-13	0	0		cluster_2
ORF28, ORF29	L	2h	2	RK-13	0.000469757575403719	0.000311891206182125	0.663940769691856	cluster_2
ORF28, ORF29	L	4h	4	RK-13	0.00202713701330165	0.000338439018038919	0.166954189982302	cluster_2
ORF28, ORF29	L	6h	6	RK-13	0.0125564630388092	0.000550639164035682	0.0438530470191949	cluster_2
ORF28, ORF29	L	8h	8	RK-13	0.0129425317933883	0.000808492176641397	0.0624678532413892	cluster_2
ORF28, ORF29	L	12h	12	RK-13	0.00900778339095407	0.000501747034470486	0.0557014986588551	cluster_2
ORF28, ORF29	L	18h	18	RK-13	0.00370275673921669	0.000408827668390278	0.110411700574412	cluster_2
ORF28, ORF29	L	24h	24	RK-13	0.0034219894703138	0.000233917923608479	0.0683572891260325	cluster_2
ORF28, ORF29	L	48h	48	RK-13	0.00197757447423456	0.000377424381927814	0.19085217110415	cluster_2
ORF30	E	1h	1	RK-13	0	0		cluster_1
ORF30	E	2h	2	RK-13	0.0242775346280054	0.000510515117915055	0.0210282932652539	cluster_1
ORF30	E	4h	4	RK-13	0.0254757244115566	0.00137014404316262	0.0537823388661357	cluster_1
ORF30	E	6h	6	RK-13	0.00595795559205012	0.000152240070577094	0.0255524010249813	cluster_1
ORF30	E	8h	8	RK-13	0.00276423736908617	0.0002585520620537	0.0935346815527548	cluster_1
ORF30	E	12h	12	RK-13	0.00305420411626119	0.000136398398533727	0.0446592281791236	cluster_1
ORF30	E	18h	18	RK-13	0.00396921559630877	3.26973649097378e-05	0.00823773970356894	cluster_1
ORF30	E	24h	24	RK-13	0.00345505679985875	6.23161159875385e-05	0.0180362059431515	cluster_1
ORF30	E	48h	48	RK-13	0.00390258560678836	0.000110408188801007	0.0282910357197437	cluster_1
ORF31	E	1h	1	RK-13	0.0114942528735632	0.0199086299720561	1.73205080756888	cluster_1
ORF31	E	2h	2	RK-13	0.0418348055592999	0.00203089846658048	0.0485456652523873	cluster_1
ORF31	E	4h	4	RK-13	0.054156116042898	0.00565992550145062	0.104511289121386	cluster_1
ORF31	E	6h	6	RK-13	0.0369524041858111	0.00106223258409024	0.0287459668049991	cluster_1
ORF31	E	8h	8	RK-13	0.0232500898658891	0.000674604245732707	0.0290151242263558	cluster_1
ORF31	E	12h	12	RK-13	0.0127933233387822	0.000593725178552103	0.0464089871591271	cluster_1
ORF31	E	18h	18	RK-13	0.00611016148448445	0.000250749881893509	0.0410381759189571	cluster_1
ORF31	E	24h	24	RK-13	0.00447268882556693	0.000292245626964542	0.0653400311003077	cluster_1
ORF31	E	48h	48	RK-13	0.00435080632124105	0.00017121261960442	0.0393519285766741	cluster_1
ORF32, ORF33, ORF34	E/L	1h	1	RK-13	0	0		cluster_1
ORF32, ORF33, ORF34	E/L	2h	2	RK-13	0.0674702430287687	0.00437264548937139	0.0648085036170232	cluster_1
ORF32, ORF33, ORF34	E/L	4h	4	RK-13	0.0501699346408346	0.00445237717758387	0.0887459234192417	cluster_1
ORF32, ORF33, ORF34	E/L	6h	6	RK-13	0.0672904492240684	0.00222265992942825	0.0330308380321119	cluster_1
ORF32, ORF33, ORF34	E/L	8h	8	RK-13	0.0594279161303945	0.000520790369337901	0.00876339611497066	cluster_1
ORF32, ORF33, ORF34	E/L	12h	12	RK-13	0.0479571195920302	0.00102927017210214	0.0214623017574473	cluster_1
ORF32, ORF33, ORF34	E/L	18h	18	RK-13	0.0291897435727001	0.000533975762447787	0.0182932666440821	cluster_1
ORF32, ORF33, ORF34	E/L	24h	24	RK-13	0.0218159250693681	0.00061139285843797	0.0280250714326312	cluster_1
ORF32, ORF33, ORF34	E/L	48h	48	RK-13	0.0201518383365875	0.000477796201198522	0.0237098071758069	cluster_1
ORF37, ORF36, ORF35, ORF35.5	L	1h	1	RK-13	0	0		unclustered
ORF37, ORF36, ORF35, ORF35.5	L	2h	2	RK-13	0.000282570751845159	0.000158749299235049	0.561803718886092	unclustered
ORF37, ORF36, ORF35, ORF35.5	L	4h	4	RK-13	0.00151192961323737	0.00043389282312187	0.28697951235495	unclustered
ORF37, ORF36, ORF35, ORF35.5	L	6h	6	RK-13	0.0147072796175778	0.000292642002944024	0.0198977656339834	unclustered
ORF37, ORF36, ORF35, ORF35.5	L	8h	8	RK-13	0.0312012677741786	0.00102604522388915	0.0328847286371576	unclustered
ORF37, ORF36, ORF35, ORF35.5	L	12h	12	RK-13	0.0335058129927913	0.000416315496009588	0.0124251721962144	unclustered
ORF37, ORF36, ORF35, ORF35.5	L	18h	18	RK-13	0.0385929652186731	0.000324036372361784	0.0083962548750983	unclustered
ORF37, ORF36, ORF35, ORF35.5	L	24h	24	RK-13	0.0400862542829856	0.000832506758254538	0.0207678859785084	unclustered
ORF37, ORF36, ORF35, ORF35.5	L	48h	48	RK-13	0.0281129695661799	0.000783274824110537	0.027861689326937	unclustered
ORF36	L	1h	1	RK-13	0	0		cluster_2
ORF36	L	2h	2	RK-13	0.000245421765217423	0.000267466504907633	1.08982389834366	cluster_2
ORF36	L	4h	4	RK-13	0.00103350052451652	0.000587827442495468	0.568773240604263	cluster_2
ORF36	L	6h	6	RK-13	0.00406173832603332	5.67452541720083e-05	0.0139706819142693	cluster_2
ORF36	L	8h	8	RK-13	0.0061659955630893	0.000687813441009682	0.111549454418529	cluster_2
ORF36	L	12h	12	RK-13	0.00621923268981207	6.1404570052056e-05	0.00987333536380538	cluster_2
ORF36	L	18h	18	RK-13	0.00445536808993106	4.14469300230301e-05	0.0093026949034129	cluster_2
ORF36	L	24h	24	RK-13	0.00407565956871844	0.000215330574055939	0.0528333072047152	cluster_2
