gene	Kinetic_class	hpi	Time	cell_line	sample	seqnames	strand	norm_base	group	read_count	norm_read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene
CTO	unknown	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	134	6.73635408418253	130.333333333333	7.23417813807024	0.0555052031053982	3.66666666666666	FALSE	NA	cluster_2	3	CTO::3
CTO	unknown	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	368	7.0017361671948	493	110.774545812655	0.224694819092607	125	TRUE	1	cluster_2	1	CTO::1
CTO	unknown	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	532	7.16129949584391	493	110.774545812655	0.224694819092607	39	FALSE	NA	cluster_2	2	CTO::2
CTO	unknown	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	579	7.12018684979684	493	110.774545812655	0.224694819092607	86	FALSE	NA	cluster_2	3	CTO::3
CTO	unknown	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	1931	7.52045439237565	1618	271.354012316015	0.167709525535238	313	TRUE	1	cluster_2	1	CTO::1
CTO	unknown	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	1449	7.67834496696231	1618	271.354012316015	0.167709525535238	169	FALSE	NA	cluster_2	2	CTO::2
CTO	unknown	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	1474	7.72625686800773	1618	271.354012316015	0.167709525535238	144	FALSE	NA	cluster_2	3	CTO::3
CTO	unknown	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	957	8.71973630063557	621.666666666667	290.655007411421	0.467541566881643	335.333333333333	TRUE	1	cluster_2	1	CTO::1
CTO	unknown	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	442	7.98772016374988	621.666666666667	290.655007411421	0.467541566881643	179.666666666667	FALSE	NA	cluster_2	2	CTO::2
CTO	unknown	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	466	8.40752568301145	621.666666666667	290.655007411421	0.467541566881643	155.666666666667	FALSE	NA	cluster_2	3	CTO::3
CTO	unknown	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	705	8.05332099160479	540.333333333333	142.637068580833	0.263979769119371	164.666666666667	TRUE	1	cluster_2	1	CTO::1
CTO	unknown	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	455	7.59936369124659	540.333333333333	142.637068580833	0.263979769119371	85.3333333333334	FALSE	NA	cluster_2	2	CTO::2
CTO	unknown	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	461	7.83304516170229	540.333333333333	142.637068580833	0.263979769119371	79.3333333333334	FALSE	NA	cluster_2	3	CTO::3
CTO	unknown	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	1004	8.28944750174832	898	149.906637611548	0.166933894890365	187.333333333333	TRUE	1	cluster_2	1	CTO::1
CTO	unknown	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	792	8.21148193723378	898	149.906637611548	0.166933894890365	24.6666666666666	FALSE	NA	cluster_2	2	CTO::2
NOIR_1	unknown	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_7	1	NOIR_1::1
NOIR_1	unknown	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_7	2	NOIR_1::2
NOIR_1	unknown	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_7	3	NOIR_1::3
NOIR_1	unknown	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_7	1	NOIR_1::1
NOIR_1	unknown	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_7	2	NOIR_1::2
NOIR_1	unknown	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	0	1.50375573851244	0	0		0		NA	cluster_7	3	NOIR_1::3
NOIR_1	unknown	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	1	2.09020905131967	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	cluster_7	1	NOIR_1::1
NOIR_1	unknown	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	1	2.15079414632188	0.666666666666667	0.577350269189626	0.866025403784439	0.333333333333333	FALSE	NA	cluster_7	2	NOIR_1::2
NOIR_1	unknown	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	0	1.50375573851244	0.666666666666667	0.577350269189626	0.866025403784439	0.666666666666667	TRUE	3	cluster_7	3	NOIR_1::3
NOIR_1	unknown	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	3	2.09601461863236	1.66666666666667	1.52752523165195	0.916515138991168	1.33333333333333	FALSE	NA	cluster_7	1	NOIR_1::1
NOIR_1	unknown	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	0	1.50375573851244	1.66666666666667	1.52752523165195	0.916515138991168	1.66666666666667	TRUE	2	cluster_7	2	NOIR_1::2
NOIR_1	unknown	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	2	1.95956817556843	1.66666666666667	1.52752523165195	0.916515138991168	0.333333333333333	FALSE	NA	cluster_7	3	NOIR_1::3
NOIR_1	unknown	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	0	1.50375573851244	0	0		0		NA	cluster_7	1	NOIR_1::1
NOIR_1	unknown	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	0	1.50375573851244	0	0		0		NA	cluster_7	2	NOIR_1::2
NOIR_1	unknown	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	0	1.50375573851244	0	0		0		NA	cluster_7	3	NOIR_1::3
NOIR_1	unknown	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	2	1.57648266674628	2.66666666666667	0.577350269189626	0.21650635094611	0.666666666666667	TRUE	1	cluster_7	1	NOIR_1::1
NOIR_1	unknown	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	3	1.65135602799077	2.66666666666667	0.577350269189626	0.21650635094611	0.333333333333334	FALSE	NA	cluster_7	2	NOIR_1::2
NOIR_1	unknown	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	3	1.65296689663303	2.66666666666667	0.577350269189626	0.21650635094611	0.333333333333334	FALSE	NA	cluster_7	3	NOIR_1::3
NOIR_1	unknown	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	2	1.76419250541842	2.33333333333333	0.577350269189626	0.247435829652697	0.333333333333334	FALSE	NA	cluster_7	1	NOIR_1::1
NOIR_1	unknown	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	3	1.9569265200953	2.33333333333333	0.577350269189626	0.247435829652697	0.666666666666667	TRUE	2	cluster_7	2	NOIR_1::2
NOIR_1	unknown	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	2	1.89538623290959	2.33333333333333	0.577350269189626	0.247435829652697	0.333333333333334	FALSE	NA	cluster_7	3	NOIR_1::3
NOIR_1	unknown	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	3	1.82946245979492	2.33333333333333	0.577350269189626	0.247435829652697	0.666666666666667	TRUE	1	cluster_7	1	NOIR_1::1
NOIR_1	unknown	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	2	1.77021145983746	2.33333333333333	0.577350269189626	0.247435829652697	0.333333333333334	FALSE	NA	cluster_7	2	NOIR_1::2
NOIR_1	unknown	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	2	1.80005069324181	2.33333333333333	0.577350269189626	0.247435829652697	0.333333333333334	FALSE	NA	cluster_7	3	NOIR_1::3
NOIR_1	unknown	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	6	1.97962707465691	5	1.4142135623731	0.282842712474619	2	TRUE	1	cluster_7	1	NOIR_1::1
NOIR_1	unknown	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	4	1.90659092768179	5	1.4142135623731	0.282842712474619	0	FALSE	NA	cluster_7	2	NOIR_1::2
NOIR_2	unknown	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_1	1	NOIR_2::1
NOIR_2	unknown	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_1	2	NOIR_2::2
NOIR_2	unknown	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_1	3	NOIR_2::3
NOIR_2	unknown	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	10	4.05597431121752	10	2	0.2	0	FALSE	NA	cluster_1	1	NOIR_2::1
NOIR_2	unknown	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	8	3.59715127880018	10	2	0.2	2	TRUE	2	cluster_1	2	NOIR_2::2
NOIR_2	unknown	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	12	4.23856569827728	10	2	0.2	2	TRUE	3	cluster_1	3	NOIR_2::3
NOIR_2	unknown	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	1	2.09020905131967	4.66666666666667	4.04145188432738	0.866025403784439	3.66666666666667	FALSE	NA	cluster_1	1	NOIR_2::1
NOIR_2	unknown	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	4	3.15451612295187	4.66666666666667	4.04145188432738	0.866025403784439	0.666666666666667	FALSE	NA	cluster_1	2	NOIR_2::2
NOIR_2	unknown	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	9	3.53808925670248	4.66666666666667	4.04145188432738	0.866025403784439	4.33333333333333	TRUE	3	cluster_1	3	NOIR_2::3
NOIR_2	unknown	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	27	3.99232243727786	24.6666666666667	2.08166599946613	0.0843918648432216	2.33333333333333	TRUE	1	cluster_1	1	NOIR_2::1
NOIR_2	unknown	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	24	4.01219791653751	24.6666666666667	2.08166599946613	0.0843918648432216	0.666666666666668	FALSE	NA	cluster_1	2	NOIR_2::2
NOIR_2	unknown	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	23	3.84513860468461	24.6666666666667	2.08166599946613	0.0843918648432216	1.66666666666667	FALSE	NA	cluster_1	3	NOIR_2::3
NOIR_2	unknown	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	26	3.02129920795701	36	8.71779788708135	0.242161052418926	10	TRUE	1	cluster_1	1	NOIR_2::1
NOIR_2	unknown	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	42	3.23452301575364	36	8.71779788708135	0.242161052418926	6	FALSE	NA	cluster_1	2	NOIR_2::2
NOIR_2	unknown	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	40	3.07136998328918	36	8.71779788708135	0.242161052418926	4	FALSE	NA	cluster_1	3	NOIR_2::3
NOIR_2	unknown	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	89	2.92227113527621	71.3333333333333	15.6950098226581	0.220023502186795	17.6666666666667	TRUE	1	cluster_1	1	NOIR_2::1
NOIR_2	unknown	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	59	2.89831458679516	71.3333333333333	15.6950098226581	0.220023502186795	12.3333333333333	FALSE	NA	cluster_1	2	NOIR_2::2
NOIR_2	unknown	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	66	3.01352970956613	71.3333333333333	15.6950098226581	0.220023502186795	5.33333333333333	FALSE	NA	cluster_1	3	NOIR_2::3
NOIR_2	unknown	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	35	3.47759612235508	24.3333333333333	11.5902257671425	0.476310647964759	10.6666666666667	FALSE	NA	cluster_1	1	NOIR_2::1
NOIR_2	unknown	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	26	3.4791564083046	24.3333333333333	11.5902257671425	0.476310647964759	1.66666666666667	FALSE	NA	cluster_1	2	NOIR_2::2
NOIR_2	unknown	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	12	2.90067211765803	24.3333333333333	11.5902257671425	0.476310647964759	12.3333333333333	TRUE	3	cluster_1	3	NOIR_2::3
NOIR_2	unknown	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	23	2.90949458064515	22.6666666666667	1.52752523165195	0.0673908190434682	0.333333333333332	FALSE	NA	cluster_1	1	NOIR_2::1
NOIR_2	unknown	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	24	3.0968238610191	22.6666666666667	1.52752523165195	0.0673908190434682	1.33333333333333	FALSE	NA	cluster_1	2	NOIR_2::2
NOIR_2	unknown	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	21	3.09490930733527	22.6666666666667	1.52752523165195	0.0673908190434682	1.66666666666667	TRUE	3	cluster_1	3	NOIR_2::3
NOIR_2	unknown	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	80	4.13930127085092	62	25.4558441227157	0.410578131011544	32	TRUE	1	cluster_1	1	NOIR_2::1
NOIR_2	unknown	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	44	3.58091897489051	62	25.4558441227157	0.410578131011544	4	FALSE	NA	cluster_1	2	NOIR_2::2
ORF1	unknown	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_1	1	ORF1::1
ORF1	unknown	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_1	2	ORF1::2
ORF1	unknown	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_1	3	ORF1::3
ORF1	unknown	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	20	5.23602874515356	18.6666666666667	3.21455025366432	0.172208049303446	1.33333333333333	FALSE	NA	cluster_1	1	ORF1::1
ORF1	unknown	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	21	5.10779377087754	18.6666666666667	3.21455025366432	0.172208049303446	2.33333333333333	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	15	4.60736547809666	18.6666666666667	3.21455025366432	0.172208049303446	3.66666666666667	TRUE	3	cluster_1	3	ORF1::3
ORF1	unknown	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	12	4.41808121169139	15.3333333333333	4.93288286231625	0.32170975189019	3.33333333333333	FALSE	NA	cluster_1	1	ORF1::1
ORF1	unknown	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	13	4.78686961004552	15.3333333333333	4.93288286231625	0.32170975189019	2.33333333333333	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	21	4.8073542925975	15.3333333333333	4.93288286231625	0.32170975189019	5.66666666666667	TRUE	3	cluster_1	3	ORF1::3
ORF1	unknown	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	26	3.9386540383904	26.6666666666667	7.02376916856849	0.263391343821318	0.666666666666668	FALSE	NA	cluster_1	1	ORF1::1
ORF1	unknown	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	20	3.76155206348029	26.6666666666667	7.02376916856849	0.263391343821318	6.66666666666667	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	34	4.4362505700932	26.6666666666667	7.02376916856849	0.263391343821318	7.33333333333333	TRUE	3	cluster_1	3	ORF1::3
ORF1	unknown	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	60	4.0100683153807	83	20.0748598998847	0.241865781926322	23	TRUE	1	cluster_1	1	ORF1::1
ORF1	unknown	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	97	4.33520462201326	83	20.0748598998847	0.241865781926322	14	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	92	4.08107351945045	83	20.0748598998847	0.241865781926322	9	FALSE	NA	cluster_1	3	ORF1::3
ORF1	unknown	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	176	3.6592885834558	141.333333333333	30.171730698343	0.213479226639219	34.6666666666667	TRUE	1	cluster_1	1	ORF1::1
ORF1	unknown	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	121	3.67169354925868	141.333333333333	30.171730698343	0.213479226639219	20.3333333333333	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	127	3.74982635118252	141.333333333333	30.171730698343	0.213479226639219	14.3333333333333	FALSE	NA	cluster_1	3	ORF1::3
ORF1	unknown	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	62	4.25615858237567	48.6666666666667	14.6401275039985	0.300824537753394	13.3333333333333	FALSE	NA	cluster_1	1	ORF1::1
ORF1	unknown	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	51	4.42355785130855	48.6666666666667	14.6401275039985	0.300824537753394	2.33333333333334	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	33	4.07650987326225	48.6666666666667	14.6401275039985	0.300824537753394	15.6666666666667	TRUE	3	cluster_1	3	ORF1::3
ORF1	unknown	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	46	3.65573389269086	35.6666666666667	8.9628864398325	0.251295881490631	10.3333333333333	TRUE	1	cluster_1	1	ORF1::1
ORF1	unknown	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	31	3.36973690030686	35.6666666666667	8.9628864398325	0.251295881490631	4.66666666666666	FALSE	NA	cluster_1	2	ORF1::2
ORF1	unknown	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	30	3.4841783889219	35.6666666666667	8.9628864398325	0.251295881490631	5.66666666666666	FALSE	NA	cluster_1	3	ORF1::3
ORF1	unknown	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	103	4.54833631415752	91.5	16.2634559672906	0.17774268816711	33.6666666666667	FALSE	NA	cluster_1	1	ORF1::1
ORF1	unknown	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	80	4.43811596718766	91.5	16.2634559672906	0.17774268816711	10.6666666666667	FALSE	NA	cluster_1	2	ORF1::2
ORF10	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_6	1	ORF10::1
ORF10	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_6	2	ORF10::2
ORF10	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	1.50375573851244	0	0		0		NA	cluster_6	3	ORF10::3
ORF10	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	17	4.93944474083906	15.6666666666667	1.52752523165195	0.0975016105309753	1.33333333333333	FALSE	NA	cluster_6	1	ORF10::1
ORF10	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	14	4.39676959327773	15.6666666666667	1.52752523165195	0.0975016105309753	1.66666666666667	TRUE	2	cluster_6	2	ORF10::2
ORF10	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	16	4.71958649802062	15.6666666666667	1.52752523165195	0.0975016105309753	0.333333333333334	FALSE	NA	cluster_6	3	ORF10::3
ORF10	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	10	4.12835099986882	8.66666666666667	2.3094010767585	0.266469355010597	1.33333333333333	FALSE	NA	cluster_6	1	ORF10::1
ORF10	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	6	3.61453032671765	8.66666666666667	2.3094010767585	0.266469355010597	2.66666666666667	TRUE	2	cluster_6	2	ORF10::2
ORF10	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	10	3.66803551022156	8.66666666666667	2.3094010767585	0.266469355010597	1.33333333333333	FALSE	NA	cluster_6	3	ORF10::3
ORF10	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	4	2.23305930077844	5.33333333333333	1.52752523165195	0.28641098093474	1.33333333333333	FALSE	NA	cluster_6	1	ORF10::1
ORF10	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	7	2.67881781562723	5.33333333333333	1.52752523165195	0.28641098093474	1.66666666666667	TRUE	2	cluster_6	2	ORF10::2
ORF10	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	5	2.39059464009517	5.33333333333333	1.52752523165195	0.28641098093474	0.333333333333333	FALSE	NA	cluster_6	3	ORF10::3
ORF10	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	13	2.46363594576983	31.3333333333333	21.5019378971602	0.686232060547665	18.3333333333333	FALSE	NA	cluster_6	1	ORF10::1
ORF10	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	26	2.78038251093091	31.3333333333333	21.5019378971602	0.686232060547665	5.33333333333333	FALSE	NA	cluster_6	2	ORF10::2
ORF10	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	55	3.41180117817623	31.3333333333333	21.5019378971602	0.686232060547665	23.6666666666667	TRUE	3	cluster_6	3	ORF10::3
ORF10	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	105	3.0787705374327	75	25.9807621135332	0.346410161513775	30	TRUE	1	cluster_6	1	ORF10::1
ORF10	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	60	2.91343180789878	75	25.9807621135332	0.346410161513775	15	FALSE	NA	cluster_6	2	ORF10::2
ORF10	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	60	2.92479268598306	75	25.9807621135332	0.346410161513775	15	FALSE	NA	cluster_6	3	ORF10::3
ORF10	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	45	3.79100160177575	35.3333333333333	8.50490054811538	0.240704732493832	9.66666666666666	TRUE	1	cluster_6	1	ORF10::1
ORF10	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	32	3.73561279724862	35.3333333333333	8.50490054811538	0.240704732493832	3.33333333333334	FALSE	NA	cluster_6	2	ORF10::2
ORF10	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	29	3.89137953110337	35.3333333333333	8.50490054811538	0.240704732493832	6.33333333333334	FALSE	NA	cluster_6	3	ORF10::3
ORF10	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	81	4.485418973284	71	9.16515138991168	0.129086639294531	10	TRUE	1	cluster_6	1	ORF10::1
ORF10	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	69	4.47660013618762	71	9.16515138991168	0.129086639294531	2	FALSE	NA	cluster_6	2	ORF10::2
ORF10	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	63	4.54525439165569	71	9.16515138991168	0.129086639294531	8	FALSE	NA	cluster_6	3	ORF10::3
