gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	cluster
ORF66_1	unknown	6h	6	RK-13	148.333333333333	7.02376916856849	0.0473512528218101	cluster_3
ORF66_1	unknown	8h	8	RK-13	233	54.0832691319598	0.232117034901115	cluster_3
ORF66_1	unknown	12h	12	RK-13	366.666666666667	25.1462389500564	0.068580651681972	cluster_3
ORF66_1	unknown	18h	18	RK-13	242.666666666667	61.7845719685209	0.254606752617531	cluster_3
ORF66_1	unknown	24h	24	RK-13	89	17.7763888346312	0.199734706007092	cluster_3
ORF66_1	unknown	48h	48	RK-13	84	0	0	cluster_3
ORF68, ORF67_1	L	1h	1	RK-13	2.66666666666667	0.577350269189626	0.21650635094611	cluster_12
ORF68, ORF67_1	L	2h	2	RK-13	649.666666666667	94.7435134103298	0.145834038086706	cluster_12
ORF68, ORF67_1	L	4h	4	RK-13	2336.33333333333	129.074913648367	0.0552467885497361	cluster_12
ORF68, ORF67_1	L	6h	6	RK-13	8049	201.6705233791	0.0250553513950925	cluster_12
ORF68, ORF67_1	L	8h	8	RK-13	7539.66666666667	2425.14006468355	0.321650833107151	cluster_12
ORF68, ORF67_1	L	12h	12	RK-13	9258	1989.13121739115	0.214855391811531	cluster_12
ORF68, ORF67_1	L	18h	18	RK-13	5883	646.110671634512	0.109826733237211	cluster_12
ORF68, ORF67_1	L	24h	24	RK-13	2062.66666666667	263.484977433882	0.127739969667364	cluster_12
ORF68, ORF67_1	L	48h	48	RK-13	3860.5	92.6309883354377	0.0239945572686019	cluster_12
ORF69, ORF70	E/L	1h	1	RK-13	3.33333333333333	0.577350269189626	0.173205080756888	cluster_12
ORF69, ORF70	E/L	2h	2	RK-13	287	56.5066367783467	0.196887236161487	cluster_12
ORF69, ORF70	E/L	4h	4	RK-13	557.333333333333	56.0119034967866	0.100499826848301	cluster_12
ORF69, ORF70	E/L	6h	6	RK-13	1313.66666666667	54.1694871060575	0.0412353365435607	cluster_12
ORF69, ORF70	E/L	8h	8	RK-13	1865	444.975280212283	0.23859264354546	cluster_12
ORF69, ORF70	E/L	12h	12	RK-13	4064.33333333333	875.836933072209	0.215493381384124	cluster_12
ORF69, ORF70	E/L	18h	18	RK-13	2446.66666666667	241.406986919048	0.0986677058252239	cluster_12
ORF69, ORF70	E/L	24h	24	RK-13	882	141.237388817551	0.16013309389745	cluster_12
ORF69, ORF70	E/L	48h	48	RK-13	1142.5	28.9913780286485	0.0253753855830621	cluster_12
ORF7,  ORF6,  ORF5	E/L	1h	1	RK-13	0.666666666666667	0.577350269189626	0.866025403784439	cluster_1
ORF7,  ORF6,  ORF5	E/L	2h	2	RK-13	363.666666666667	59.810812846285	0.164466029824798	cluster_1
ORF7,  ORF6,  ORF5	E/L	4h	4	RK-13	778	62.3858958419289	0.0801875267891117	cluster_1
ORF7,  ORF6,  ORF5	E/L	6h	6	RK-13	1486.66666666667	76.7875858022202	0.0516508424678611	cluster_1
ORF7,  ORF6,  ORF5	E/L	8h	8	RK-13	1320.66666666667	362.491838988595	0.274476405089799	cluster_1
ORF7,  ORF6,  ORF5	E/L	12h	12	RK-13	2520.66666666667	532.396781858543	0.211212687857132	cluster_1
ORF7,  ORF6,  ORF5	E/L	18h	18	RK-13	2831.33333333333	324.500128402645	0.114610358512825	cluster_1
ORF7,  ORF6,  ORF5	E/L	24h	24	RK-13	2043	345.703630296241	0.169213720164582	cluster_1
ORF7,  ORF6,  ORF5	E/L	48h	48	RK-13	2201.5	58.6898628384834	0.0266590337671967	cluster_1
ORF71, ORF72, ORF73	L	1h	1	RK-13	0	0		cluster_7
ORF71, ORF72, ORF73	L	2h	2	RK-13	1.33333333333333	1.52752523165195	1.14564392373896	cluster_7
ORF71, ORF72, ORF73	L	4h	4	RK-13	10	1.73205080756888	0.173205080756888	cluster_7
ORF71, ORF72, ORF73	L	6h	6	RK-13	258.666666666667	20.8166599946613	0.0804767783298763	cluster_7
ORF71, ORF72, ORF73	L	8h	8	RK-13	630.333333333333	214.5328257711	0.340348216453359	cluster_7
ORF71, ORF72, ORF73	L	12h	12	RK-13	2785.66666666667	653.977318668877	0.234765101831594	cluster_7
ORF71, ORF72, ORF73	L	18h	18	RK-13	5680	462.384039516937	0.0814056407600241	cluster_7
ORF71, ORF72, ORF73	L	24h	24	RK-13	2937	417.822929002227	0.142261807627588	cluster_7
ORF71, ORF72, ORF73	L	48h	48	RK-13	3834.5	212.839141137151	0.0555063609693965	cluster_7
ORF74, ORF75, ORF76, ORF67 _2	L	1h	1	RK-13	1.33333333333333	1.52752523165195	1.14564392373896	cluster_5
ORF74, ORF75, ORF76, ORF67 _2	L	2h	2	RK-13	408.666666666667	49.5008417436849	0.121127671477206	cluster_5
ORF74, ORF75, ORF76, ORF67 _2	L	4h	4	RK-13	2050.33333333333	85.330729126929	0.0416179787645565	cluster_5
ORF74, ORF75, ORF76, ORF67 _2	L	6h	6	RK-13	7400.33333333333	170.19498621679	0.0229982865028769	cluster_5
ORF74, ORF75, ORF76, ORF67 _2	L	8h	8	RK-13	5812.33333333333	1456.30502757264	0.250554285870156	cluster_5
ORF74, ORF75, ORF76, ORF67 _2	L	12h	12	RK-13	7104.66666666667	1453.90588874704	0.204640971485462	cluster_5
ORF74, ORF75, ORF76, ORF67 _2	L	18h	18	RK-13	5479.66666666667	508.449931982819	0.0927884783714616	cluster_5
ORF74, ORF75, ORF76, ORF67 _2	L	24h	24	RK-13	1854	228.672254547857	0.123339943121822	cluster_5
ORF74, ORF75, ORF76, ORF67 _2	L	48h	48	RK-13	3242	96.1665222413705	0.0296627150651976	cluster_5
ORF8	L	1h	1	RK-13	0	0		cluster_2
ORF8	L	2h	2	RK-13	0	0		cluster_2
ORF8	L	4h	4	RK-13	14	3.46410161513775	0.247435829652697	cluster_2
ORF8	L	6h	6	RK-13	201	6.92820323027551	0.0344686727874403	cluster_2
ORF8	L	8h	8	RK-13	451	95.5039266208463	0.211760369447553	cluster_2
ORF8	L	12h	12	RK-13	1221.33333333333	296.328083943006	0.242626706285213	cluster_2
ORF8	L	18h	18	RK-13	1251.66666666667	191.995659673164	0.153392005065111	cluster_2
ORF8	L	24h	24	RK-13	695	148.56311789943	0.213759881869684	cluster_2
ORF8	L	48h	48	RK-13	1240.5	164.755880016466	0.132814091105575	cluster_2
ORF9	L	1h	1	RK-13	0	0		cluster_5
ORF9	L	2h	2	RK-13	16.3333333333333	2.51661147842358	0.154078253781036	cluster_5
ORF9	L	4h	4	RK-13	78	14.422205101856	0.18490006540841	cluster_5
ORF9	L	6h	6	RK-13	615	19.313207915828	0.0314035901070373	cluster_5
ORF9	L	8h	8	RK-13	745	233.707081621418	0.31370078069989	cluster_5
ORF9	L	12h	12	RK-13	1038	294.598031222206	0.283813132198657	cluster_5
ORF9	L	18h	18	RK-13	906.333333333333	118.626865984621	0.130886575194507	cluster_5
ORF9	L	24h	24	RK-13	488.666666666667	66.0025252042173	0.135066559080936	cluster_5
ORF9	L	48h	48	RK-13	970.5	102.530483272049	0.10564707189289	cluster_5
