gene	Kinetic_class	hpi	Time	cell_line	sample	seqnames	strand	norm_base	group	read_count	norm_read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene
ORF2	unknown	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	868	6.1527167885817	862.5	7.77817459305202	0.00901817344121974	97.3333333333334	FALSE	NA	cluster_2	2	ORF2::2
ORF22	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_3	1	ORF22::1
ORF22	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_3	2	ORF22::2
ORF22	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_3	3	ORF22::3
ORF22	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	21	6.37968001689914	17.6666666666667	3.51188458428425	0.198785919865146	3.33333333333333	FALSE	NA	cluster_3	1	ORF22::1
ORF22	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	14	6.32615463070233	17.6666666666667	3.51188458428425	0.198785919865146	3.66666666666667	TRUE	2	cluster_3	2	ORF22::2
ORF22	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	18	6.89158834980509	17.6666666666667	3.51188458428425	0.198785919865146	0.333333333333332	FALSE	NA	cluster_3	3	ORF22::3
ORF22	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	96	8.57905819236792	90	12.1655250605964	0.135172500673294	6	FALSE	NA	cluster_3	1	ORF22::1
ORF22	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	76	8.09439046975419	90	12.1655250605964	0.135172500673294	14	TRUE	2	cluster_3	2	ORF22::2
ORF22	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	98	8.04052157067543	90	12.1655250605964	0.135172500673294	8	FALSE	NA	cluster_3	3	ORF22::3
ORF22	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	781	7.90723281957121	746.333333333333	30.0222139978605	0.0402262804794916	34.6666666666666	TRUE	1	cluster_3	1	ORF22::1
ORF22	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	729	7.75176940194018	746.333333333333	30.0222139978605	0.0402262804794916	17.3333333333334	FALSE	NA	cluster_3	2	ORF22::2
ORF22	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	729	7.7962075396336	746.333333333333	30.0222139978605	0.0402262804794916	17.3333333333334	FALSE	NA	cluster_3	3	ORF22::3
ORF22	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	857	7.62981897291513	1304.66666666667	505.57327197285	0.387511450158035	447.666666666667	FALSE	NA	cluster_3	1	ORF22::1
ORF22	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	1204	7.8008469097442	1304.66666666667	505.57327197285	0.387511450158035	100.666666666667	FALSE	NA	cluster_3	2	ORF22::2
ORF22	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	1853	8.04052157067543	1304.66666666667	505.57327197285	0.387511450158035	548.333333333333	TRUE	3	cluster_3	3	ORF22::3
ORF22	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	3681	8.04052157067543	2934.33333333333	717.100643796485	0.244382816243264	746.666666666667	TRUE	1	cluster_3	1	ORF22::1
ORF22	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	2251	8.01607756448209	2934.33333333333	717.100643796485	0.244382816243264	683.333333333334	FALSE	NA	cluster_3	2	ORF22::2
ORF22	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	2871	7.95269363327353	2934.33333333333	717.100643796485	0.244382816243264	63.3333333333335	FALSE	NA	cluster_3	3	ORF22::3
ORF22	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	5058	9.01651337369566	4430.66666666667	579.624303608237	0.130821013453559	627.333333333333	TRUE	1	cluster_3	1	ORF22::1
ORF22	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	4319	9.05050308839801	4430.66666666667	579.624303608237	0.130821013453559	111.666666666667	FALSE	NA	cluster_3	2	ORF22::2
ORF22	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	3915	8.95949449781518	4430.66666666667	579.624303608237	0.130821013453559	515.666666666667	FALSE	NA	cluster_3	3	ORF22::3
ORF22	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	2510	8.87534624597871	2194.33333333333	291.959472073323	0.13305155950478	315.666666666667	TRUE	1	cluster_3	1	ORF22::1
ORF22	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	2139	8.78587615735966	2194.33333333333	291.959472073323	0.13305155950478	55.3333333333335	FALSE	NA	cluster_3	2	ORF22::2
ORF22	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	1934	9.07777027405419	2194.33333333333	291.959472073323	0.13305155950478	260.333333333334	FALSE	NA	cluster_3	3	ORF22::3
ORF22	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	3389	8.60267333437015	3249	197.989898732233	0.0609387192158305	22	FALSE	NA	cluster_3	1	ORF22::1
ORF22	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	3109	8.57443108359778	3249	197.989898732233	0.0609387192158305	258	TRUE	2	cluster_3	2	ORF22::2
ORF22, ORF21, ORF20	E	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	1	7.82804808902623	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	2	cluster_5	2	ORF22, ORF21, ORF20::2
ORF22, ORF21, ORF20	E	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_5	3	ORF22, ORF21, ORF20::3
ORF22, ORF21, ORF20	E	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	173	10.2737252505184	154.666666666667	19.6044212700435	0.126752723728729	18.3333333333333	FALSE	NA	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	157	10.6703139109641	154.666666666667	19.6044212700435	0.126752723728729	2.33333333333334	FALSE	NA	cluster_5	2	ORF22, ORF21, ORF20::2
ORF22, ORF21, ORF20	E	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	134	10.5450685660065	154.666666666667	19.6044212700435	0.126752723728729	20.6666666666667	TRUE	3	cluster_5	3	ORF22, ORF21, ORF20::3
ORF22, ORF21, ORF20	E	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	430	11.029252502833	436.666666666667	24.6846781087648	0.0565297971956446	6.66666666666669	FALSE	NA	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	416	10.9743840571878	436.666666666667	24.6846781087648	0.0565297971956446	20.6666666666667	FALSE	NA	cluster_5	2	ORF22, ORF21, ORF20::2
ORF22, ORF21, ORF20	E	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	464	10.7328293235664	436.666666666667	24.6846781087648	0.0565297971956446	27.3333333333333	TRUE	3	cluster_5	3	ORF22, ORF21, ORF20::3
ORF22, ORF21, ORF20	E	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	1966	9.6855310720539	1998.33333333333	46.8009971403744	0.0234200152495618	32.3333333333333	FALSE	NA	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	2052	9.74362689253863	1998.33333333333	46.8009971403744	0.0234200152495618	53.6666666666667	TRUE	2	cluster_5	2	ORF22, ORF21, ORF20::2
ORF22, ORF21, ORF20	E	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	1977	9.71836546309395	1998.33333333333	46.8009971403744	0.0234200152495618	21.3333333333333	FALSE	NA	cluster_5	3	ORF22, ORF21, ORF20::3
ORF22, ORF21, ORF20	E	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	1986	9.29802246407887	2670.33333333333	739.621750175949	0.276977312511278	684.333333333334	FALSE	NA	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	2570	9.30323088056402	2670.33333333333	739.621750175949	0.276977312511278	100.333333333334	FALSE	NA	cluster_5	2	ORF22, ORF21, ORF20::2
ORF22, ORF21, ORF20	E	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	3455	9.27186382592447	2670.33333333333	739.621750175949	0.276977312511278	784.666666666667	TRUE	3	cluster_5	3	ORF22, ORF21, ORF20::3
ORF22, ORF21, ORF20	E	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	4679	8.52706057977319	3862.33333333333	819.514693787325	0.212181244615688	816.666666666667	FALSE	NA	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	-	1	RK-13_12h	3040	8.62451315747912	3862.33333333333	819.514693787325	0.212181244615688	822.333333333333	TRUE	2	cluster_5	2	ORF22, ORF21, ORF20::2
ORF22, ORF21, ORF20	E	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	-	1	RK-13_12h	3868	8.5571214487603	3862.33333333333	819.514693787325	0.212181244615688	5.66666666666652	FALSE	NA	cluster_5	3	ORF22, ORF21, ORF20::3
ORF22, ORF21, ORF20	E	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	-	1	RK-13_18h	2989	7.96270342844977	2663.66666666667	317.789762788755	0.119305379597831	325.333333333333	TRUE	1	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	-	1	RK-13_18h	2648	8.07347436221885	2663.66666666667	317.789762788755	0.119305379597831	15.6666666666665	FALSE	NA	cluster_5	2	ORF22, ORF21, ORF20::2
ORF22, ORF21, ORF20	E	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	-	1	RK-13_18h	2354	7.9380123140533	2663.66666666667	317.789762788755	0.119305379597831	309.666666666667	FALSE	NA	cluster_5	3	ORF22, ORF21, ORF20::3
ORF22, ORF21, ORF20	E	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	-	1	RK-13_24h	1171	7.34442619046436	1096.66666666667	100.748862690024	0.0918682638510858	74.3333333333333	FALSE	NA	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	-	1	RK-13_24h	1137	7.51191939891789	1096.66666666667	100.748862690024	0.0918682638510858	40.3333333333333	FALSE	NA	cluster_5	2	ORF22, ORF21, ORF20::2
ORF22, ORF21, ORF20	E	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	-	1	RK-13_24h	982	7.72043199534536	1096.66666666667	100.748862690024	0.0918682638510858	114.666666666667	TRUE	3	cluster_5	3	ORF22, ORF21, ORF20::3
ORF22, ORF21, ORF20	E	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	-	1	RK-13_48h	1493	6.97173226734858	1439	76.3675323681471	0.0530698626602829	107.666666666667	TRUE	1	cluster_5	1	ORF22, ORF21, ORF20::1
ORF22, ORF21, ORF20	E	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	-	1	RK-13_48h	1385	6.96625125495783	1439	76.3675323681471	0.0530698626602829	0.333333333333258	FALSE	NA	cluster_5	2	ORF22, ORF21, ORF20::2
ORF23	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	1	ORF23::1
ORF23	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	2	ORF23::2
ORF23	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0	0		0		NA	cluster_2	3	ORF23::3
ORF23	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	3	4.08315715219969	1.66666666666667	1.15470053837925	0.692820323027551	1.33333333333333	TRUE	1	cluster_2	1	ORF23::1
ORF23	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	1	3.60766207035878	1.66666666666667	1.15470053837925	0.692820323027551	0.666666666666667	FALSE	NA	cluster_2	2	ORF23::2
ORF23	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	1	3.6471917520608	1.66666666666667	1.15470053837925	0.692820323027551	0.666666666666667	FALSE	NA	cluster_2	3	ORF23::3
ORF23	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	18	5.56165212197578	22	4.58257569495584	0.208298895225265	4	FALSE	NA	cluster_2	1	ORF23::1
ORF23	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	21	5.7727275973411	22	4.58257569495584	0.208298895225265	1	FALSE	NA	cluster_2	2	ORF23::2
ORF23	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	27	5.72992481597489	22	4.58257569495584	0.208298895225265	5	TRUE	3	cluster_2	3	ORF23::3
ORF23	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	604	7.39285966038918	635	27.0739727413618	0.0426361775454516	31	TRUE	1	cluster_2	1	ORF23::1
ORF23	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	647	7.51293033673887	635	27.0739727413618	0.0426361775454516	12	FALSE	NA	cluster_2	2	ORF23::2
ORF23	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	654	7.57817557025462	635	27.0739727413618	0.0426361775454516	19	FALSE	NA	cluster_2	3	ORF23::3
ORF23	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	949	7.83511100253129	1301	366.247184289518	0.281512055564579	352	FALSE	NA	cluster_2	1	ORF23::1
ORF23	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	1274	7.91525054792054	1301	366.247184289518	0.281512055564579	27	FALSE	NA	cluster_2	2	ORF23::2
ORF23	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	1680	7.84164959775133	1301	366.247184289518	0.281512055564579	379	TRUE	3	cluster_2	3	ORF23::3
ORF23	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	3088	7.68507266334793	2481.66666666667	585.722061504715	0.236019635260463	606.333333333334	TRUE	1	cluster_2	1	ORF23::1
ORF23	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	1919	7.69323999157023	2481.66666666667	585.722061504715	0.236019635260463	562.666666666667	FALSE	NA	cluster_2	2	ORF23::2
ORF23	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	2438	7.62282187171363	2481.66666666667	585.722061504715	0.236019635260463	43.6666666666665	FALSE	NA	cluster_2	3	ORF23::3
ORF23	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	3575	8.32657783498171	3403	207.181080217282	0.0608818925116904	172	FALSE	NA	cluster_2	1	ORF23::1
ORF23	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	3461	8.61550902213837	3403	207.181080217282	0.0608818925116904	58	FALSE	NA	cluster_2	2	ORF23::2
ORF23	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	3173	8.54355579468484	3403	207.181080217282	0.0608818925116904	230	TRUE	3	cluster_2	3	ORF23::3
ORF23	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	1742	8.14185337023058	1615	197.050754883101	0.122012851320806	127	FALSE	NA	cluster_2	1	ORF23::1
ORF23	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	1715	8.34268375815364	1615	197.050754883101	0.122012851320806	100	FALSE	NA	cluster_2	2	ORF23::2
ORF23	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	1388	8.42224662826206	1615	197.050754883101	0.122012851320806	227	TRUE	3	cluster_2	3	ORF23::3
ORF23	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	1671	7.18509657231155	1591	113.137084989848	0.0711106756692945	62	FALSE	NA	cluster_2	1	ORF23::1
ORF23	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	1511	7.13055178249078	1591	113.137084989848	0.0711106756692945	98	TRUE	2	cluster_2	2	ORF23::2
ORF24	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	+	1	RK-13_1h	1	8.10156549433012	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	1	cluster_8	1	ORF24::1
ORF24	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_8	2	ORF24::2
ORF24	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	+	1	RK-13_1h	0	2.45330850883562	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	cluster_8	3	ORF24::3
ORF24	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	+	1	RK-13_2h	0	2.45330850883562	1.66666666666667	2.08166599946613	1.24899959967968	1.66666666666667	FALSE	NA	cluster_8	1	ORF24::1
ORF24	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	+	1	RK-13_2h	4	4.66827561408716	1.66666666666667	2.08166599946613	1.24899959967968	2.33333333333333	TRUE	2	cluster_8	2	ORF24::2
ORF24	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	+	1	RK-13_2h	1	3.6471917520608	1.66666666666667	2.08166599946613	1.24899959967968	0.666666666666667	FALSE	NA	cluster_8	3	ORF24::3
ORF24	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	+	1	RK-13_4h	6	4.34038763418381	9	4.35889894354067	0.484322104837853	3	FALSE	NA	cluster_8	1	ORF24::1
ORF24	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	+	1	RK-13_4h	7	4.47465013399558	9	4.35889894354067	0.484322104837853	2	FALSE	NA	cluster_8	2	ORF24::2
ORF24	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	+	1	RK-13_4h	14	4.89479376753167	9	4.35889894354067	0.484322104837853	5	TRUE	3	cluster_8	3	ORF24::3
ORF24	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	+	1	RK-13_6h	245	5.82397522792087	242	7	0.0289256198347107	3	FALSE	NA	cluster_8	1	ORF24::1
ORF24	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	+	1	RK-13_6h	247	5.82420116881047	242	7	0.0289256198347107	5	FALSE	NA	cluster_8	2	ORF24::2
ORF24	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	+	1	RK-13_6h	234	5.77694195110556	242	7	0.0289256198347107	8	TRUE	3	cluster_8	3	ORF24::3
ORF24	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	+	1	RK-13_8h	533	6.72256044508739	690	166.730321177643	0.241638146634265	157	FALSE	NA	cluster_8	1	ORF24::1
ORF24	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	+	1	RK-13_8h	672	6.68098323041877	690	166.730321177643	0.241638146634265	18	FALSE	NA	cluster_8	2	ORF24::2
ORF24	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	+	1	RK-13_8h	865	6.5739867250413	690	166.730321177643	0.241638146634265	175	TRUE	3	cluster_8	3	ORF24::3
ORF24	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	+	1	RK-13_12h	2065	6.90508949500768	1720.33333333333	348.563241511972	0.202613781154024	344.666666666667	FALSE	NA	cluster_8	1	ORF24::1
ORF24	L	12h	12	RK-13	EHV-1_12h_2	NC_001491.2	+	1	RK-13_12h	1368	7.03201707780949	1720.33333333333	348.563241511972	0.202613781154024	352.333333333333	TRUE	2	cluster_8	2	ORF24::2
ORF24	L	12h	12	RK-13	EHV-1_12h_3	NC_001491.2	+	1	RK-13_12h	1728	6.95545314025366	1720.33333333333	348.563241511972	0.202613781154024	7.66666666666674	FALSE	NA	cluster_8	3	ORF24::3
ORF24	L	18h	18	RK-13	EHV-1_18h_1	NC_001491.2	+	1	RK-13_18h	3066	8.01437378768455	2829.33333333333	211.452910439496	0.0747359485530734	236.666666666667	TRUE	1	cluster_8	1	ORF24::1
ORF24	L	18h	18	RK-13	EHV-1_18h_2	NC_001491.2	+	1	RK-13_18h	2763	8.15994148550774	2829.33333333333	211.452910439496	0.0747359485530734	66.3333333333335	FALSE	NA	cluster_8	2	ORF24::2
ORF24	L	18h	18	RK-13	EHV-1_18h_3	NC_001491.2	+	1	RK-13_18h	2659	8.1856757601685	2829.33333333333	211.452910439496	0.0747359485530734	170.333333333334	FALSE	NA	cluster_8	3	ORF24::3
ORF24	L	24h	24	RK-13	EHV-1_24h_1	NC_001491.2	+	1	RK-13_24h	1178	7.35608489989572	1088.66666666667	114.936214194367	0.105575212058512	89.3333333333333	FALSE	NA	cluster_8	1	ORF24::1
ORF24	L	24h	24	RK-13	EHV-1_24h_2	NC_001491.2	+	1	RK-13_24h	1129	7.49791156398664	1088.66666666667	114.936214194367	0.105575212058512	40.3333333333333	FALSE	NA	cluster_8	2	ORF24::2
ORF24	L	24h	24	RK-13	EHV-1_24h_3	NC_001491.2	+	1	RK-13_24h	959	7.67279812725234	1088.66666666667	114.936214194367	0.105575212058512	129.666666666667	TRUE	3	cluster_8	3	ORF24::3
ORF24	L	48h	48	RK-13	EHV-1_48h_1	NC_001491.2	+	1	RK-13_48h	1367	6.80903010787394	1348.5	26.1629509039023	0.0194015208779401	19.6666666666667	FALSE	NA	cluster_8	1	ORF24::1
ORF24	L	48h	48	RK-13	EHV-1_48h_2	NC_001491.2	+	1	RK-13_48h	1330	6.8910467032557	1348.5	26.1629509039023	0.0194015208779401	56.6666666666668	FALSE	NA	cluster_8	2	ORF24::2
ORF27, ORF26, ORF25	L	1h	1	RK-13	EHV-1_1h_1	NC_001491.2	-	1	RK-13_1h	0	2.45330850883562	1.33333333333333	1.52752523165195	1.14564392373896	1.33333333333333	FALSE	NA	cluster_9	1	ORF27, ORF26, ORF25::1
ORF27, ORF26, ORF25	L	1h	1	RK-13	EHV-1_1h_2	NC_001491.2	-	1	RK-13_1h	3	9.90816499772851	1.33333333333333	1.52752523165195	1.14564392373896	1.66666666666667	TRUE	2	cluster_9	2	ORF27, ORF26, ORF25::2
ORF27, ORF26, ORF25	L	1h	1	RK-13	EHV-1_1h_3	NC_001491.2	-	1	RK-13_1h	1	8.64762667135727	1.33333333333333	1.52752523165195	1.14564392373896	0.333333333333333	FALSE	NA	cluster_9	3	ORF27, ORF26, ORF25::3
ORF27, ORF26, ORF25	L	2h	2	RK-13	EHV-1_2h_1	NC_001491.2	-	1	RK-13_2h	3	4.08315715219969	5.33333333333333	2.08166599946613	0.3903123748999	2.33333333333333	TRUE	1	cluster_9	1	ORF27, ORF26, ORF25::1
ORF27, ORF26, ORF25	L	2h	2	RK-13	EHV-1_2h_2	NC_001491.2	-	1	RK-13_2h	6	5.11631072513912	5.33333333333333	2.08166599946613	0.3903123748999	0.666666666666667	FALSE	NA	cluster_9	2	ORF27, ORF26, ORF25::2
ORF27, ORF26, ORF25	L	2h	2	RK-13	EHV-1_2h_3	NC_001491.2	-	1	RK-13_2h	7	5.39785264098595	5.33333333333333	2.08166599946613	0.3903123748999	1.66666666666667	FALSE	NA	cluster_9	3	ORF27, ORF26, ORF25::3
ORF27, ORF26, ORF25	L	4h	4	RK-13	EHV-1_4h_1	NC_001491.2	-	1	RK-13_4h	48	7.18930017218963	45.6666666666667	2.08166599946613	0.0455839269956088	2.33333333333334	TRUE	1	cluster_9	1	ORF27, ORF26, ORF25::1
ORF27, ORF26, ORF25	L	4h	4	RK-13	EHV-1_4h_2	NC_001491.2	-	1	RK-13_4h	44	7.01320427956099	45.6666666666667	2.08166599946613	0.0455839269956088	1.66666666666666	FALSE	NA	cluster_9	2	ORF27, ORF26, ORF25::2
ORF27, ORF26, ORF25	L	4h	4	RK-13	EHV-1_4h_3	NC_001491.2	-	1	RK-13_4h	45	6.54519731635993	45.6666666666667	2.08166599946613	0.0455839269956088	0.666666666666664	FALSE	NA	cluster_9	3	ORF27, ORF26, ORF25::3
ORF27, ORF26, ORF25	L	6h	6	RK-13	EHV-1_6h_1	NC_001491.2	-	1	RK-13_6h	2440	10.032752662054	2534	93.0161276338679	0.0367072326889771	94	TRUE	1	cluster_9	1	ORF27, ORF26, ORF25::1
ORF27, ORF26, ORF25	L	6h	6	RK-13	EHV-1_6h_2	NC_001491.2	-	1	RK-13_6h	2536	10.07966627626	2534	93.0161276338679	0.0367072326889771	2	FALSE	NA	cluster_9	2	ORF27, ORF26, ORF25::2
ORF27, ORF26, ORF25	L	6h	6	RK-13	EHV-1_6h_3	NC_001491.2	-	1	RK-13_6h	2626	10.1656031792976	2534	93.0161276338679	0.0367072326889771	92	FALSE	NA	cluster_9	3	ORF27, ORF26, ORF25::3
ORF27, ORF26, ORF25	L	8h	8	RK-13	EHV-1_8h_1	NC_001491.2	-	1	RK-13_8h	6282	11.0627284419737	8097	1889.44991995025	0.233351848826757	1815	FALSE	NA	cluster_9	1	ORF27, ORF26, ORF25::1
ORF27, ORF26, ORF25	L	8h	8	RK-13	EHV-1_8h_2	NC_001491.2	-	1	RK-13_8h	7956	11.0361632936734	8097	1889.44991995025	0.233351848826757	141	FALSE	NA	cluster_9	2	ORF27, ORF26, ORF25::2
ORF27, ORF26, ORF25	L	8h	8	RK-13	EHV-1_8h_3	NC_001491.2	-	1	RK-13_8h	10053	10.9244571209295	8097	1889.44991995025	0.233351848826757	1956	TRUE	3	cluster_9	3	ORF27, ORF26, ORF25::3
ORF27, ORF26, ORF25	L	12h	12	RK-13	EHV-1_12h_1	NC_001491.2	-	1	RK-13_12h	31360	11.5833330834779	25622.6666666667	5034.42810389952	0.196483378150837	5737.33333333333	TRUE	1	cluster_9	1	ORF27, ORF26, ORF25::1
