gene	Kinetic_class	hpi	Time	cell_line	seqnames	strand	norm_base	sample	group	read_count	mean	sd	varcoeff	dist_from_mean	farthest_from_mean	farthest_rep	cluster	rep	rep_gene
ORF18	L	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_3	RK-13_4h	47	32	13.076696830622	0.408646775956938	15	TRUE	3	unclustered	3	ORF18::3
ORF18	L	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_1	RK-13_6h	91	99	7.54983443527075	0.0762609538916237	8	TRUE	1	unclustered	1	ORF18::1
ORF18	L	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_2	RK-13_6h	100	99	7.54983443527075	0.0762609538916237	1	FALSE	NA	unclustered	2	ORF18::2
ORF18	L	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_3	RK-13_6h	106	99	7.54983443527075	0.0762609538916237	7	FALSE	NA	unclustered	3	ORF18::3
ORF18	L	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_1	RK-13_8h	335	543	190.504593120481	0.350837188067184	208	TRUE	1	unclustered	1	ORF18::1
ORF18	L	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_2	RK-13_8h	585	543	190.504593120481	0.350837188067184	42	FALSE	NA	unclustered	2	ORF18::2
ORF18	L	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_3	RK-13_8h	709	543	190.504593120481	0.350837188067184	166	FALSE	NA	unclustered	3	ORF18::3
ORF18	L	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_1	RK-13_12h	1067	846.333333333334	196.329654747655	0.231976748421806	220.666666666667	TRUE	1	unclustered	1	ORF18::1
ORF18	L	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_2	RK-13_12h	691	846.333333333334	196.329654747655	0.231976748421806	155.333333333333	FALSE	NA	unclustered	2	ORF18::2
ORF18	L	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_3	RK-13_12h	781	846.333333333334	196.329654747655	0.231976748421806	65.3333333333334	FALSE	NA	unclustered	3	ORF18::3
ORF18	L	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_1	RK-13_18h	131	90.3333333333333	35.9072880253206	0.397497653416833	40.6666666666667	TRUE	1	unclustered	1	ORF18::1
ORF18	L	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_2	RK-13_18h	77	90.3333333333333	35.9072880253206	0.397497653416833	13.3333333333333	FALSE	NA	unclustered	2	ORF18::2
ORF18	L	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_3	RK-13_18h	63	90.3333333333333	35.9072880253206	0.397497653416833	27.3333333333333	FALSE	NA	unclustered	3	ORF18::3
ORF18	L	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_1	RK-13_24h	98	78.6666666666667	16.8621864932557	0.214349828304097	19.3333333333333	TRUE	1	unclustered	1	ORF18::1
ORF18	L	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_2	RK-13_24h	67	78.6666666666667	16.8621864932557	0.214349828304097	11.6666666666667	FALSE	NA	unclustered	2	ORF18::2
ORF18	L	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_3	RK-13_24h	71	78.6666666666667	16.8621864932557	0.214349828304097	7.66666666666667	FALSE	NA	unclustered	3	ORF18::3
ORF18	L	48h	48	RK-13	NC_001491.2	-	1	EHV-1_48h_1	RK-13_48h	157	134.5	31.8198051533946	0.236578476976912	49.6666666666667	FALSE	NA	unclustered	1	ORF18::1
ORF18	L	48h	48	RK-13	NC_001491.2	-	1	EHV-1_48h_2	RK-13_48h	112	134.5	31.8198051533946	0.236578476976912	4.66666666666667	FALSE	NA	unclustered	2	ORF18::2
ORF19	L	1h	1	RK-13	NC_001491.2	+	1	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	unclustered	1	ORF19::1
ORF19	L	1h	1	RK-13	NC_001491.2	+	1	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	unclustered	2	ORF19::2
ORF19	L	1h	1	RK-13	NC_001491.2	+	1	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	unclustered	3	ORF19::3
ORF19	L	2h	2	RK-13	NC_001491.2	+	1	EHV-1_2h_1	RK-13_2h	0	0	0		0		NA	unclustered	1	ORF19::1
ORF19	L	2h	2	RK-13	NC_001491.2	+	1	EHV-1_2h_2	RK-13_2h	0	0	0		0		NA	unclustered	2	ORF19::2
ORF19	L	2h	2	RK-13	NC_001491.2	+	1	EHV-1_2h_3	RK-13_2h	0	0	0		0		NA	unclustered	3	ORF19::3
ORF19	L	4h	4	RK-13	NC_001491.2	+	1	EHV-1_4h_1	RK-13_4h	1	2	1.73205080756888	0.866025403784439	1	FALSE	NA	unclustered	1	ORF19::1
ORF19	L	4h	4	RK-13	NC_001491.2	+	1	EHV-1_4h_2	RK-13_4h	1	2	1.73205080756888	0.866025403784439	1	FALSE	NA	unclustered	2	ORF19::2
ORF19	L	4h	4	RK-13	NC_001491.2	+	1	EHV-1_4h_3	RK-13_4h	4	2	1.73205080756888	0.866025403784439	2	TRUE	3	unclustered	3	ORF19::3
ORF19	L	6h	6	RK-13	NC_001491.2	+	1	EHV-1_6h_1	RK-13_6h	13	12.6666666666667	2.51661147842358	0.198679853559757	0.333333333333334	FALSE	NA	unclustered	1	ORF19::1
ORF19	L	6h	6	RK-13	NC_001491.2	+	1	EHV-1_6h_2	RK-13_6h	10	12.6666666666667	2.51661147842358	0.198679853559757	2.66666666666667	TRUE	2	unclustered	2	ORF19::2
ORF19	L	6h	6	RK-13	NC_001491.2	+	1	EHV-1_6h_3	RK-13_6h	15	12.6666666666667	2.51661147842358	0.198679853559757	2.33333333333333	FALSE	NA	unclustered	3	ORF19::3
ORF19	L	8h	8	RK-13	NC_001491.2	+	1	EHV-1_8h_1	RK-13_8h	20	29.3333333333333	10.0664459136943	0.343174292512307	9.33333333333333	FALSE	NA	unclustered	1	ORF19::1
ORF19	L	8h	8	RK-13	NC_001491.2	+	1	EHV-1_8h_2	RK-13_8h	40	29.3333333333333	10.0664459136943	0.343174292512307	10.6666666666667	TRUE	2	unclustered	2	ORF19::2
ORF19	L	8h	8	RK-13	NC_001491.2	+	1	EHV-1_8h_3	RK-13_8h	28	29.3333333333333	10.0664459136943	0.343174292512307	1.33333333333333	FALSE	NA	unclustered	3	ORF19::3
ORF19	L	12h	12	RK-13	NC_001491.2	+	1	EHV-1_12h_1	RK-13_12h	68	45.3333333333333	20.2566861389847	0.446838664830544	22.6666666666667	TRUE	1	unclustered	1	ORF19::1
ORF19	L	12h	12	RK-13	NC_001491.2	+	1	EHV-1_12h_2	RK-13_12h	29	45.3333333333333	20.2566861389847	0.446838664830544	16.3333333333333	FALSE	NA	unclustered	2	ORF19::2
ORF19	L	12h	12	RK-13	NC_001491.2	+	1	EHV-1_12h_3	RK-13_12h	39	45.3333333333333	20.2566861389847	0.446838664830544	6.33333333333334	FALSE	NA	unclustered	3	ORF19::3
ORF19	L	18h	18	RK-13	NC_001491.2	+	1	EHV-1_18h_1	RK-13_18h	10	8.33333333333333	2.88675134594813	0.346410161513775	1.66666666666667	FALSE	NA	unclustered	1	ORF19::1
ORF19	L	18h	18	RK-13	NC_001491.2	+	1	EHV-1_18h_2	RK-13_18h	5	8.33333333333333	2.88675134594813	0.346410161513775	3.33333333333333	TRUE	2	unclustered	2	ORF19::2
ORF19	L	18h	18	RK-13	NC_001491.2	+	1	EHV-1_18h_3	RK-13_18h	10	8.33333333333333	2.88675134594813	0.346410161513775	1.66666666666667	FALSE	NA	unclustered	3	ORF19::3
ORF19	L	24h	24	RK-13	NC_001491.2	+	1	EHV-1_24h_1	RK-13_24h	9	8.33333333333333	1.15470053837925	0.13856406460551	0.666666666666666	FALSE	NA	unclustered	1	ORF19::1
ORF19	L	24h	24	RK-13	NC_001491.2	+	1	EHV-1_24h_2	RK-13_24h	7	8.33333333333333	1.15470053837925	0.13856406460551	1.33333333333333	TRUE	2	unclustered	2	ORF19::2
ORF19	L	24h	24	RK-13	NC_001491.2	+	1	EHV-1_24h_3	RK-13_24h	9	8.33333333333333	1.15470053837925	0.13856406460551	0.666666666666666	FALSE	NA	unclustered	3	ORF19::3
ORF19	L	48h	48	RK-13	NC_001491.2	+	1	EHV-1_48h_1	RK-13_48h	16	14.5	2.12132034355964	0.146297954728251	4	FALSE	NA	unclustered	1	ORF19::1
ORF19	L	48h	48	RK-13	NC_001491.2	+	1	EHV-1_48h_2	RK-13_48h	13	14.5	2.12132034355964	0.146297954728251	1	FALSE	NA	unclustered	2	ORF19::2
ORF20	E	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	unclustered	1	ORF20::1
ORF20	E	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	unclustered	2	ORF20::2
ORF20	E	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	unclustered	3	ORF20::3
ORF20	E	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_1	RK-13_2h	52	47.6666666666667	6.65832811847939	0.139685205282785	4.33333333333334	FALSE	NA	unclustered	1	ORF20::1
ORF20	E	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_2	RK-13_2h	51	47.6666666666667	6.65832811847939	0.139685205282785	3.33333333333334	FALSE	NA	unclustered	2	ORF20::2
ORF20	E	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_3	RK-13_2h	40	47.6666666666667	6.65832811847939	0.139685205282785	7.66666666666666	TRUE	3	unclustered	3	ORF20::3
ORF20	E	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_1	RK-13_4h	37	50	11.3578166916005	0.227156333832011	13	TRUE	1	unclustered	1	ORF20::1
ORF20	E	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_2	RK-13_4h	55	50	11.3578166916005	0.227156333832011	5	FALSE	NA	unclustered	2	ORF20::2
ORF20	E	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_3	RK-13_4h	58	50	11.3578166916005	0.227156333832011	8	FALSE	NA	unclustered	3	ORF20::3
ORF20	E	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_1	RK-13_6h	140	144.333333333333	5.13160143944688	0.0355538205966297	4.33333333333334	FALSE	NA	unclustered	1	ORF20::1
ORF20	E	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_2	RK-13_6h	143	144.333333333333	5.13160143944688	0.0355538205966297	1.33333333333334	FALSE	NA	unclustered	2	ORF20::2
ORF20	E	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_3	RK-13_6h	150	144.333333333333	5.13160143944688	0.0355538205966297	5.66666666666666	TRUE	3	unclustered	3	ORF20::3
ORF20	E	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_1	RK-13_8h	236	332.333333333333	100.758787871497	0.303185921378627	96.3333333333333	FALSE	NA	unclustered	1	ORF20::1
ORF20	E	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_2	RK-13_8h	324	332.333333333333	100.758787871497	0.303185921378627	8.33333333333331	FALSE	NA	unclustered	2	ORF20::2
ORF20	E	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_3	RK-13_8h	437	332.333333333333	100.758787871497	0.303185921378627	104.666666666667	TRUE	3	unclustered	3	ORF20::3
ORF20	E	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_1	RK-13_12h	608	490.666666666667	101.63332786706	0.20713314103341	117.333333333333	TRUE	1	unclustered	1	ORF20::1
ORF20	E	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_2	RK-13_12h	430	490.666666666667	101.63332786706	0.20713314103341	60.6666666666667	FALSE	NA	unclustered	2	ORF20::2
ORF20	E	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_3	RK-13_12h	434	490.666666666667	101.63332786706	0.20713314103341	56.6666666666667	FALSE	NA	unclustered	3	ORF20::3
ORF20	E	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_1	RK-13_18h	147	100	40.853396431631	0.40853396431631	47	TRUE	1	unclustered	1	ORF20::1
ORF20	E	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_2	RK-13_18h	80	100	40.853396431631	0.40853396431631	20	FALSE	NA	unclustered	2	ORF20::2
ORF20	E	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_3	RK-13_18h	73	100	40.853396431631	0.40853396431631	27	FALSE	NA	unclustered	3	ORF20::3
ORF20	E	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_1	RK-13_24h	98	80.6666666666667	15.1437555888007	0.187732507299183	17.3333333333333	TRUE	1	unclustered	1	ORF20::1
ORF20	E	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_2	RK-13_24h	70	80.6666666666667	15.1437555888007	0.187732507299183	10.6666666666667	FALSE	NA	unclustered	2	ORF20::2
ORF20	E	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_3	RK-13_24h	74	80.6666666666667	15.1437555888007	0.187732507299183	6.66666666666667	FALSE	NA	unclustered	3	ORF20::3
ORF20	E	48h	48	RK-13	NC_001491.2	-	1	EHV-1_48h_1	RK-13_48h	169	140.5	40.3050865276332	0.286868943257176	52	TRUE	1	unclustered	1	ORF20::1
ORF20	E	48h	48	RK-13	NC_001491.2	-	1	EHV-1_48h_2	RK-13_48h	112	140.5	40.3050865276332	0.286868943257176	5	FALSE	NA	unclustered	2	ORF20::2
ORF21	E	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	unclustered	1	ORF21::1
ORF21	E	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	unclustered	2	ORF21::2
ORF21	E	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	unclustered	3	ORF21::3
ORF21	E	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_1	RK-13_2h	22	14	6.92820323027551	0.494871659305394	8	TRUE	1	unclustered	1	ORF21::1
ORF21	E	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_2	RK-13_2h	10	14	6.92820323027551	0.494871659305394	4	FALSE	NA	unclustered	2	ORF21::2
ORF21	E	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_3	RK-13_2h	10	14	6.92820323027551	0.494871659305394	4	FALSE	NA	unclustered	3	ORF21::3
ORF21	E	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_1	RK-13_4h	11	15	3.60555127546399	0.240370085030933	4	TRUE	1	unclustered	1	ORF21::1
ORF21	E	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_2	RK-13_4h	16	15	3.60555127546399	0.240370085030933	1	FALSE	NA	unclustered	2	ORF21::2
ORF21	E	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_3	RK-13_4h	18	15	3.60555127546399	0.240370085030933	3	FALSE	NA	unclustered	3	ORF21::3
ORF21	E	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_1	RK-13_6h	12	10.3333333333333	4.72581562625261	0.457336996088962	1.66666666666667	FALSE	NA	unclustered	1	ORF21::1
ORF21	E	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_2	RK-13_6h	14	10.3333333333333	4.72581562625261	0.457336996088962	3.66666666666667	FALSE	NA	unclustered	2	ORF21::2
ORF21	E	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_3	RK-13_6h	5	10.3333333333333	4.72581562625261	0.457336996088962	5.33333333333333	TRUE	3	unclustered	3	ORF21::3
ORF21	E	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_1	RK-13_8h	57	93	31.2409987036266	0.335924717243297	36	TRUE	1	unclustered	1	ORF21::1
ORF21	E	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_2	RK-13_8h	109	93	31.2409987036266	0.335924717243297	16	FALSE	NA	unclustered	2	ORF21::2
ORF21	E	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_3	RK-13_8h	113	93	31.2409987036266	0.335924717243297	20	FALSE	NA	unclustered	3	ORF21::3
ORF21	E	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_1	RK-13_12h	250	185.333333333333	56.5714886964568	0.305241845484479	64.6666666666667	TRUE	1	unclustered	1	ORF21::1
ORF21	E	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_2	RK-13_12h	145	185.333333333333	56.5714886964568	0.305241845484479	40.3333333333333	FALSE	NA	unclustered	2	ORF21::2
ORF21	E	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_3	RK-13_12h	161	185.333333333333	56.5714886964568	0.305241845484479	24.3333333333333	FALSE	NA	unclustered	3	ORF21::3
ORF21	E	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_1	RK-13_18h	21	15	7.93725393319377	0.529150262212918	6	FALSE	NA	unclustered	1	ORF21::1
ORF21	E	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_2	RK-13_18h	18	15	7.93725393319377	0.529150262212918	3	FALSE	NA	unclustered	2	ORF21::2
ORF21	E	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_3	RK-13_18h	6	15	7.93725393319377	0.529150262212918	9	TRUE	3	unclustered	3	ORF21::3
ORF21	E	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_1	RK-13_24h	39	27	10.4403065089106	0.386678018848539	12	TRUE	1	unclustered	1	ORF21::1
ORF21	E	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_2	RK-13_24h	20	27	10.4403065089106	0.386678018848539	7	FALSE	NA	unclustered	2	ORF21::2
ORF21	E	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_3	RK-13_24h	22	27	10.4403065089106	0.386678018848539	5	FALSE	NA	unclustered	3	ORF21::3
ORF21	E	48h	48	RK-13	NC_001491.2	-	1	EHV-1_48h_1	RK-13_48h	38	31.5	9.19238815542512	0.291821846203972	13.6666666666667	FALSE	NA	unclustered	1	ORF21::1
ORF21	E	48h	48	RK-13	NC_001491.2	-	1	EHV-1_48h_2	RK-13_48h	25	31.5	9.19238815542512	0.291821846203972	0.666666666666668	FALSE	NA	unclustered	2	ORF21::2
ORF22	L	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	unclustered	1	ORF22::1
ORF22	L	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	unclustered	2	ORF22::2
ORF22	L	1h	1	RK-13	NC_001491.2	-	1	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	unclustered	3	ORF22::3
ORF22	L	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_1	RK-13_2h	3	4	1	0.25	1	TRUE	1	unclustered	1	ORF22::1
ORF22	L	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_2	RK-13_2h	4	4	1	0.25	0	FALSE	NA	unclustered	2	ORF22::2
ORF22	L	2h	2	RK-13	NC_001491.2	-	1	EHV-1_2h_3	RK-13_2h	5	4	1	0.25	1	TRUE	3	unclustered	3	ORF22::3
ORF22	L	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_1	RK-13_4h	6	13.6666666666667	7.50555349946514	0.549186841424278	7.66666666666667	TRUE	1	unclustered	1	ORF22::1
ORF22	L	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_2	RK-13_4h	14	13.6666666666667	7.50555349946514	0.549186841424278	0.333333333333334	FALSE	NA	unclustered	2	ORF22::2
ORF22	L	4h	4	RK-13	NC_001491.2	-	1	EHV-1_4h_3	RK-13_4h	21	13.6666666666667	7.50555349946514	0.549186841424278	7.33333333333333	FALSE	NA	unclustered	3	ORF22::3
ORF22	L	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_1	RK-13_6h	48	47.3333333333333	13.0128141972954	0.274918609802016	0.666666666666664	FALSE	NA	unclustered	1	ORF22::1
ORF22	L	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_2	RK-13_6h	34	47.3333333333333	13.0128141972954	0.274918609802016	13.3333333333333	TRUE	2	unclustered	2	ORF22::2
ORF22	L	6h	6	RK-13	NC_001491.2	-	1	EHV-1_6h_3	RK-13_6h	60	47.3333333333333	13.0128141972954	0.274918609802016	12.6666666666667	FALSE	NA	unclustered	3	ORF22::3
ORF22	L	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_1	RK-13_8h	129	184.333333333333	50.2128801537348	0.272402604812305	55.3333333333334	TRUE	1	unclustered	1	ORF22::1
ORF22	L	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_2	RK-13_8h	197	184.333333333333	50.2128801537348	0.272402604812305	12.6666666666667	FALSE	NA	unclustered	2	ORF22::2
ORF22	L	8h	8	RK-13	NC_001491.2	-	1	EHV-1_8h_3	RK-13_8h	227	184.333333333333	50.2128801537348	0.272402604812305	42.6666666666667	FALSE	NA	unclustered	3	ORF22::3
ORF22	L	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_1	RK-13_12h	661	507.333333333333	133.978854052919	0.264084469223887	153.666666666667	TRUE	1	unclustered	1	ORF22::1
ORF22	L	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_2	RK-13_12h	446	507.333333333333	133.978854052919	0.264084469223887	61.3333333333333	FALSE	NA	unclustered	2	ORF22::2
ORF22	L	12h	12	RK-13	NC_001491.2	-	1	EHV-1_12h_3	RK-13_12h	415	507.333333333333	133.978854052919	0.264084469223887	92.3333333333333	FALSE	NA	unclustered	3	ORF22::3
ORF22	L	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_1	RK-13_18h	300	228	63.9061812346818	0.280290268573166	72	TRUE	1	unclustered	1	ORF22::1
ORF22	L	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_2	RK-13_18h	206	228	63.9061812346818	0.280290268573166	22	FALSE	NA	unclustered	2	ORF22::2
ORF22	L	18h	18	RK-13	NC_001491.2	-	1	EHV-1_18h_3	RK-13_18h	178	228	63.9061812346818	0.280290268573166	50	FALSE	NA	unclustered	3	ORF22::3
ORF22	L	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_1	RK-13_24h	426	330.333333333333	83.1043520721589	0.251577251479795	95.6666666666667	TRUE	1	unclustered	1	ORF22::1
ORF22	L	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_2	RK-13_24h	276	330.333333333333	83.1043520721589	0.251577251479795	54.3333333333333	FALSE	NA	unclustered	2	ORF22::2
ORF22	L	24h	24	RK-13	NC_001491.2	-	1	EHV-1_24h_3	RK-13_24h	289	330.333333333333	83.1043520721589	0.251577251479795	41.3333333333333	FALSE	NA	unclustered	3	ORF22::3
ORF22	L	48h	48	RK-13	NC_001491.2	-	1	EHV-1_48h_1	RK-13_48h	473	409.5	89.8025612106915	0.219298073774583	151.333333333333	FALSE	NA	unclustered	1	ORF22::1
ORF22	L	48h	48	RK-13	NC_001491.2	-	1	EHV-1_48h_2	RK-13_48h	346	409.5	89.8025612106915	0.219298073774583	24.3333333333333	FALSE	NA	unclustered	2	ORF22::2
ORF23	L	1h	1	RK-13	NC_001491.2	+	1	EHV-1_1h_1	RK-13_1h	0	0	0		0		NA	unclustered	1	ORF23::1
ORF23	L	1h	1	RK-13	NC_001491.2	+	1	EHV-1_1h_2	RK-13_1h	0	0	0		0		NA	unclustered	2	ORF23::2
ORF23	L	1h	1	RK-13	NC_001491.2	+	1	EHV-1_1h_3	RK-13_1h	0	0	0		0		NA	unclustered	3	ORF23::3
ORF23	L	2h	2	RK-13	NC_001491.2	+	1	EHV-1_2h_1	RK-13_2h	2	1	1	1	1	TRUE	1	unclustered	1	ORF23::1
ORF23	L	2h	2	RK-13	NC_001491.2	+	1	EHV-1_2h_2	RK-13_2h	1	1	1	1	0	FALSE	NA	unclustered	2	ORF23::2
ORF23	L	2h	2	RK-13	NC_001491.2	+	1	EHV-1_2h_3	RK-13_2h	0	1	1	1	1	TRUE	3	unclustered	3	ORF23::3
ORF23	L	4h	4	RK-13	NC_001491.2	+	1	EHV-1_4h_1	RK-13_4h	0	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	unclustered	1	ORF23::1
ORF23	L	4h	4	RK-13	NC_001491.2	+	1	EHV-1_4h_2	RK-13_4h	0	0.333333333333333	0.577350269189626	1.73205080756888	0.333333333333333	FALSE	NA	unclustered	2	ORF23::2
ORF23	L	4h	4	RK-13	NC_001491.2	+	1	EHV-1_4h_3	RK-13_4h	1	0.333333333333333	0.577350269189626	1.73205080756888	0.666666666666667	TRUE	3	unclustered	3	ORF23::3
ORF23	L	6h	6	RK-13	NC_001491.2	+	1	EHV-1_6h_1	RK-13_6h	4	4	1	0.25	0	FALSE	NA	unclustered	1	ORF23::1
ORF23	L	6h	6	RK-13	NC_001491.2	+	1	EHV-1_6h_2	RK-13_6h	5	4	1	0.25	1	TRUE	2	unclustered	2	ORF23::2
ORF23	L	6h	6	RK-13	NC_001491.2	+	1	EHV-1_6h_3	RK-13_6h	3	4	1	0.25	1	TRUE	3	unclustered	3	ORF23::3
ORF23	L	8h	8	RK-13	NC_001491.2	+	1	EHV-1_8h_1	RK-13_8h	29	43.3333333333333	16.2583311976763	0.375192258407914	14.3333333333333	FALSE	NA	unclustered	1	ORF23::1
ORF23	L	8h	8	RK-13	NC_001491.2	+	1	EHV-1_8h_2	RK-13_8h	40	43.3333333333333	16.2583311976763	0.375192258407914	3.33333333333334	FALSE	NA	unclustered	2	ORF23::2
ORF23	L	8h	8	RK-13	NC_001491.2	+	1	EHV-1_8h_3	RK-13_8h	61	43.3333333333333	16.2583311976763	0.375192258407914	17.6666666666667	TRUE	3	unclustered	3	ORF23::3
ORF23	L	12h	12	RK-13	NC_001491.2	+	1	EHV-1_12h_1	RK-13_12h	117	93.3333333333333	20.5020324195757	0.219664633066883	23.6666666666667	TRUE	1	unclustered	1	ORF23::1
ORF23	L	12h	12	RK-13	NC_001491.2	+	1	EHV-1_12h_2	RK-13_12h	82	93.3333333333333	20.5020324195757	0.219664633066883	11.3333333333333	FALSE	NA	unclustered	2	ORF23::2
ORF23	L	12h	12	RK-13	NC_001491.2	+	1	EHV-1_12h_3	RK-13_12h	81	93.3333333333333	20.5020324195757	0.219664633066883	12.3333333333333	FALSE	NA	unclustered	3	ORF23::3
ORF23	L	18h	18	RK-13	NC_001491.2	+	1	EHV-1_18h_1	RK-13_18h	18	18.3333333333333	2.51661147842358	0.137269717004923	0.333333333333332	FALSE	NA	unclustered	1	ORF23::1
ORF23	L	18h	18	RK-13	NC_001491.2	+	1	EHV-1_18h_2	RK-13_18h	21	18.3333333333333	2.51661147842358	0.137269717004923	2.66666666666667	TRUE	2	unclustered	2	ORF23::2
ORF23	L	18h	18	RK-13	NC_001491.2	+	1	EHV-1_18h_3	RK-13_18h	16	18.3333333333333	2.51661147842358	0.137269717004923	2.33333333333333	FALSE	NA	unclustered	3	ORF23::3
ORF23	L	24h	24	RK-13	NC_001491.2	+	1	EHV-1_24h_1	RK-13_24h	82	62	20	0.32258064516129	20	TRUE	1	unclustered	1	ORF23::1
ORF23	L	24h	24	RK-13	NC_001491.2	+	1	EHV-1_24h_2	RK-13_24h	62	62	20	0.32258064516129	0	FALSE	NA	unclustered	2	ORF23::2
ORF23	L	24h	24	RK-13	NC_001491.2	+	1	EHV-1_24h_3	RK-13_24h	42	62	20	0.32258064516129	20	TRUE	3	unclustered	3	ORF23::3
ORF23	L	48h	48	RK-13	NC_001491.2	+	1	EHV-1_48h_1	RK-13_48h	76	67.5	12.0208152801713	0.178086152298834	24	FALSE	NA	unclustered	1	ORF23::1
