gene	cluster	si	au	bp	se.si	se.au	se.bp	v	c	pchi	neighbor	sil_width	gene_order	gene_to_centroid_dist	scaled_dist
ORF65_1	1	0.989668415615889	0.99843414878019	0.814598795473964	0.00228270025953182	0.000440097249532012	0.00441266072556505	-1.924738580986	1.02976724150059	0.645536247828665	3	0.16776956797671	8	0.277807699973142	0.562272626293197
ORF66_1	2	0.731294796825027	0.920842070337888	0.629568377199136	0.0272381589592678	0.0113147725467865	0.00515152507253001	-0.8707344090168	0.540024008652652	0.211361893139469	10	0.469345977679652	5	0.0132677622101799	0.0268534655579118
ORF67_1	1	0.989668415615889	0.99843414878019	0.814598795473964	0.00228270025953182	0.000440097249532012	0.00441266072556505	-1.924738580986	1.02976724150059	0.645536247828665	4	0.120051234038735	9	0.217141856129493	0.439487176690614
ORF68	6	0.543081040688287	0.949147318148535	0.211073802147652	0.0533364407242419	0.00987151321365198	0.00428466850624988	-0.416970359812777	1.21967130881889	0.903061548648761	2	0.136351232318554	14	0.0453399299519331	0.091766360300624
ORF69	1	0.989668415615889	0.99843414878019	0.814598795473964	0.00228270025953182	0.000440097249532012	0.00441266072556505	-1.924738580986	1.02976724150059	0.645536247828665	3	0.196199664798667	7	0.0712984500524853	0.14430545577218
ORF7	5	0.780871980598178	0.965400458982018	0.424982226423257	0.0260862311157617	0.00610735979278203	0.0052459172515999	-0.813976995067442	1.00314077716523	0.700471622926712	3	0.033823789890631	3	0.000580365671401038	0.00117463889698027
ORF70	4	0.878395540699932	0.976595124139273	0.598836616761152	0.0160820988766673	0.00429562020944292	0.00526167715886386	-1.11917724914867	0.868840276527509	0.468403417399456	12	0.339259003934303	2	0.0724032418489327	0.146541513969831
ORF71	7	0.763890734169645	0.967065072511403	0.372243570701539	0.0286772263835089	0.0060467326129596	0.00511150558242871	-0.756695635276281	1.08261265090315	0.764043127423904	6	0.81571245483584	2	0.0397880664814115	0.0805295916484476
ORF72	7	0.763890734169645	0.967065072511403	0.372243570701539	0.0286772263835089	0.0060467326129596	0.00511150558242871	-0.756695635276281	1.08261265090315	0.764043127423904	6	0.751890519493403	7	0.0445398464477782	0.0901470205444598
ORF73	2	0.731294796825027	0.920842070337888	0.629568377199136	0.0272381589592678	0.0113147725467865	0.00515152507253001	-0.8707344090168	0.540024008652652	0.211361893139469	6	0.176391509631238	9	0.0106044308865534	0.0214629803475697
ORF74	2	0.731294796825027	0.920842070337888	0.629568377199136	0.0272381589592678	0.0113147725467865	0.00515152507253001	-0.8707344090168	0.540024008652652	0.211361893139469	6	0.174713639809479	10	0.0121943003955859	0.0246808180979042
ORF75	12	0.610711909625803	0.961407232888671	0.210203110218512	0.048906177237626	0.00796417979846613	0.00428393926108045	-0.480769146683228	1.28648584256523	0.261209998588948	3	0.486668978250511	1	0.200147292798643	0.405090801940503
ORF76	10	0.696743294893814	0.966767778393898	0.266903991261793	0.0385921901091383	0.00670275364403288	0.00465577676616448	-0.606537409688302	1.22874103498984	0.611557133595635	2	0.149146772351945	4	0.00212606980066459	0.00430308753363534
ORF8	6	0.543081040688287	0.949147318148535	0.211073802147652	0.0533364407242419	0.00987151321365198	0.00428466850624988	-0.416970359812777	1.21967130881889	0.903061548648761	2	-0.131255612081189	18	0.0375865902374913	0.0760738842310118
ORF9	3	0.992508081316825	0.998971582758504	0.815025375779963	0.00172730466656808	0.000301272857570825	0.00442586899748139	-1.9892345600538	1.09266612651713	0.532320263038928	10	0.395456219938956	8	0.0494185466687764	0.100021331394818
