gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	cluster
ORF7	E	12h	12	RK-13	0.00014342970163722	3.65498584825668e-05	0.254827682588459	cluster_5
ORF7	E	18h	18	RK-13	7.78634275480807e-06	1.34863412564734e-05	1.73205080756888	cluster_5
ORF7	E	24h	24	RK-13	9.79096294120527e-06	1.69584452691915e-05	1.73205080756888	cluster_5
ORF7	E	48h	48	RK-13	2.89636795458495e-05	4.09608284299686e-05	1.4142135623731	cluster_5
ORF8	L	1h	1	RK-13	0	0		cluster_6
ORF8	L	2h	2	RK-13	0	0		cluster_6
ORF8	L	4h	4	RK-13	0.000592285838300272	0.000579389252998927	0.978225740905176	cluster_6
ORF8	L	6h	6	RK-13	0.00287667755122941	0.000444572144242774	0.154543613709078	cluster_6
ORF8	L	8h	8	RK-13	0.00427350479610921	0.000866020265034962	0.202648717236359	cluster_6
ORF8	L	12h	12	RK-13	0.00363012984483973	0.00011573120223999	0.0318807335237617	cluster_6
ORF8	L	18h	18	RK-13	0.00167778109599104	0.00016237775769636	0.0967812535761384	cluster_6
ORF8	L	24h	24	RK-13	0.00235740509452054	0.000178765813240339	0.0758316055462235	cluster_6
ORF8	L	48h	48	RK-13	0.00189276291022261	0.000273735710102094	0.144622291901261	cluster_6
ORF9	L	1h	1	RK-13	0	0		cluster_3
ORF9	L	2h	2	RK-13	0.00428336916445931	0.00116710419295409	0.272473407764613	cluster_3
ORF9	L	4h	4	RK-13	0.00615125572615682	0.00152933822955866	0.248622118416488	cluster_3
ORF9	L	6h	6	RK-13	0.00499452355751972	0.000541890839315244	0.10849700338271	cluster_3
ORF9	L	8h	8	RK-13	0.00591727807862178	0.000254644393052942	0.0430340419479241	cluster_3
ORF9	L	12h	12	RK-13	0.00224284844754946	0.000209119450307336	0.0932383329492548	cluster_3
ORF9	L	18h	18	RK-13	0.000509031658565527	0.000147552718990434	0.289869434459624	cluster_3
ORF9	L	24h	24	RK-13	0.000339819823351936	7.91672819798662e-05	0.232968404253086	cluster_3
ORF9	L	48h	48	RK-13	0.000421385126876974	3.21374745144608e-05	0.0762662762984598	cluster_3
ORF10	L	1h	1	RK-13	0	0		cluster_1
ORF10	L	2h	2	RK-13	0.0119000893731413	0.00202793744915525	0.170413631828038	cluster_1
ORF10	L	4h	4	RK-13	0.00431225719117823	0.000913078142265725	0.211740186585728	cluster_1
ORF10	L	6h	6	RK-13	0.000649047533000752	0.000354146863747166	0.545640874882974	cluster_1
ORF10	L	8h	8	RK-13	0.00197335397495043	0.000978539771993841	0.495876454207068	cluster_1
ORF10	L	12h	12	RK-13	0.00181541460407025	0.000114294971291609	0.0629580543394073	cluster_1
ORF10	L	18h	18	RK-13	0.00113392486921724	6.43163642576583e-05	0.0567201284702899	cluster_1
ORF10	L	24h	24	RK-13	0.00288407899007754	0.000224813201018369	0.0779497377817396	cluster_1
ORF10	L	48h	48	RK-13	0.00398390423989564	0.000127731791892822	0.0320619633910095	cluster_1
ORF11	L	1h	1	RK-13	0	0		cluster_2
ORF11	L	2h	2	RK-13	0.00100650674137904	0.000486879608027655	0.48373208843149	cluster_2
ORF11	L	4h	4	RK-13	0.000857975419209414	0.000340664081823846	0.397055759636742	cluster_2
ORF11	L	6h	6	RK-13	0.00459392980411383	0.000440081366636186	0.0957962758251328	cluster_2
ORF11	L	8h	8	RK-13	0.00988106109399924	0.000443661861498712	0.0449002245080893	cluster_2
ORF11	L	12h	12	RK-13	0.00703746331725795	0.000490943393372611	0.0697614141971685	cluster_2
ORF11	L	18h	18	RK-13	0.00239531575350031	0.000345051227393052	0.1440525020089	cluster_2
ORF11	L	24h	24	RK-13	0.00247867157207956	0.000363864364337947	0.146798135112621	cluster_2
ORF11	L	48h	48	RK-13	0.00323591717713516	6.59492634424996e-05	0.0203803928940129	cluster_2
ORF12	L	1h	1	RK-13	0	0		cluster_7
ORF12	L	2h	2	RK-13	0	0		cluster_7
ORF12	L	4h	4	RK-13	0.000206334468172908	0.000357381782228181	1.73205080756888	cluster_7
ORF12	L	6h	6	RK-13	0.000734283402740217	8.58609737686737e-05	0.116931655336694	cluster_7
ORF12	L	8h	8	RK-13	0.00271434333100155	0.000534633893374323	0.196966200726365	cluster_7
ORF12	L	12h	12	RK-13	0.00782161536981139	0.00065248771784473	0.0834210948755033	cluster_7
ORF12	L	18h	18	RK-13	0.00826272203290185	0.000646902538419093	0.0782916980437139	cluster_7
ORF12	L	24h	24	RK-13	0.0190767629238272	0.00114988741305077	0.0602768623608851	cluster_7
ORF12	L	48h	48	RK-13	0.0155452858453139	0.000247807786572711	0.015941024760726	cluster_7
ORF13	L	1h	1	RK-13	0	0		cluster_7
ORF13	L	2h	2	RK-13	0.00034954598190951	0.000310513944933309	0.888335043180942	cluster_7
ORF13	L	4h	4	RK-13	0	0		cluster_7
ORF13	L	6h	6	RK-13	2.35371651838253e-05	4.07675659645266e-05	1.73205080756888	cluster_7
ORF13	L	8h	8	RK-13	0.000780588008650763	0.00026701721634558	0.342071891172292	cluster_7
ORF13	L	12h	12	RK-13	0.00347533955535095	0.000503326958483069	0.144828138507531	cluster_7
ORF13	L	18h	18	RK-13	0.00208482616072601	0.000427258433576421	0.204937198901819	cluster_7
ORF13	L	24h	24	RK-13	0.00923433348427096	0.000932663720000139	0.100999570958615	cluster_7
ORF13	L	48h	48	RK-13	0.00654025879559577	0.00042909096824156	0.0656076436196242	cluster_7
ORF14	L	1h	1	RK-13	0	0		cluster_2
ORF14	L	2h	2	RK-13	0.00112648431190195	0.000577060713071203	0.512266976978042	cluster_2
ORF14	L	4h	4	RK-13	0.00130173033832726	0.00107143648837321	0.823086361918875	cluster_2
ORF14	L	6h	6	RK-13	0.000922143864670066	0.000140542244388861	0.152408154273352	cluster_2
ORF14	L	8h	8	RK-13	0.0061779962746883	0.000186561156335988	0.0301976802900225	cluster_2
ORF14	L	12h	12	RK-13	0.00348186878175472	0.000258782525034515	0.0743228826975204	cluster_2
ORF14	L	18h	18	RK-13	0.000855898063988747	0.000105439779174899	0.123191982329668	cluster_2
ORF14	L	24h	24	RK-13	0.00143094621991667	0.000316030635299239	0.220854306682219	cluster_2
ORF14	L	48h	48	RK-13	0.00111269264122305	9.89952004915061e-05	0.0889690439425327	cluster_2
ORF15	unknown	1h	1	RK-13	0	0		cluster_7
ORF15	unknown	2h	2	RK-13	0	0		cluster_7
ORF15	unknown	4h	4	RK-13	0	0		cluster_7
ORF15	unknown	6h	6	RK-13	0.000143157858679733	7.29346914218081e-05	0.509470399281221	cluster_7
ORF15	unknown	8h	8	RK-13	0.000964079702254255	0.000217158661033421	0.225249697224878	cluster_7
ORF15	unknown	12h	12	RK-13	0.0598684808378799	0.000583736462309903	0.00975031358972721	cluster_7
ORF15	unknown	18h	18	RK-13	0.0827084305798372	0.00308534456274667	0.0373038702477668	cluster_7
ORF15	unknown	24h	24	RK-13	0.0993819689024006	0.0028974684173353	0.0291548703385098	cluster_7
ORF15	unknown	48h	48	RK-13	0.0425048259482078	0.000292667002463685	0.00688550055046221	cluster_7
ORF16	L	1h	1	RK-13	0	0		cluster_7
ORF16	L	2h	2	RK-13	0	0		cluster_7
ORF16	L	4h	4	RK-13	0	0		cluster_7
ORF16	L	6h	6	RK-13	0	0		cluster_7
ORF16	L	8h	8	RK-13	0.000123094278612854	7.55923398370833e-05	0.614101164480846	cluster_7
ORF16	L	12h	12	RK-13	0.0120480092896955	0.00111735139496176	0.0927415781391721	cluster_7
ORF16	L	18h	18	RK-13	0.0077100437242713	0.000497840575689122	0.0645703959008578	cluster_7
ORF16	L	24h	24	RK-13	0.0289389922284739	0.000641884817106257	0.0221806209434856	cluster_7
ORF16	L	48h	48	RK-13	0.0159983488901378	0.000997764564985958	0.0623667212059011	cluster_7
ORF17	L	1h	1	RK-13	0	0		cluster_1
ORF17	L	2h	2	RK-13	0.00251428150988075	0.00061001761078966	0.242621046367474	cluster_1
ORF17	L	4h	4	RK-13	0.000626157728413839	0.000142302796199126	0.227263498862504	cluster_1
ORF17	L	6h	6	RK-13	0.000231664260358349	0.000141996499263585	0.612940895777095	cluster_1
ORF17	L	8h	8	RK-13	0.000387821068031488	0.000250767009038319	0.646604915795752	cluster_1
ORF17	L	12h	12	RK-13	0.000350299174957693	8.58598048907633e-05	0.245104216706	cluster_1
ORF17	L	18h	18	RK-13	0.00011193521119676	3.129864173978e-05	0.279613907055245	cluster_1
ORF17	L	24h	24	RK-13	0.000107047735399264	5.4694065949316e-05	0.510931555397409	cluster_1
ORF17	L	48h	48	RK-13	8.81388493148414e-05	1.18889386935546e-05	0.134888744134679	cluster_1
ORF18	L	1h	1	RK-13	0	0		cluster_2
ORF18	L	2h	2	RK-13	0.0104533371762491	0.0043648568794598	0.417556308178518	cluster_2
ORF18	L	4h	4	RK-13	0.012033401523763	0.00288908056183105	0.240088436850197	cluster_2
ORF18	L	6h	6	RK-13	0.00701248423414246	0.000564548221256003	0.080506166203886	cluster_2
ORF18	L	8h	8	RK-13	0.0252408848766009	0.00339903140281008	0.134663717988789	cluster_2
ORF18	L	12h	12	RK-13	0.0146981357797959	0.0010517511403412	0.0715567712870734	cluster_2
ORF18	L	18h	18	RK-13	0.00183076489736946	0.000200455614700409	0.109492821819139	cluster_2
ORF18	L	24h	24	RK-13	0.00194161953447748	0.00012508160476496	0.0644212743763009	cluster_2
ORF18	L	48h	48	RK-13	0.00212447234658941	5.39509173376547e-05	0.0253949727442989	cluster_2
ORF19	L	1h	1	RK-13	0	0		cluster_2
ORF19	L	2h	2	RK-13	0	0		cluster_2
ORF19	L	4h	4	RK-13	0.000703841739877626	0.000465382291183911	0.661203030193727	cluster_2
ORF19	L	6h	6	RK-13	0.000890729971245569	0.000124204746139311	0.139441525657463	cluster_2
ORF19	L	8h	8	RK-13	0.00139605947968361	0.000370984505761661	0.265736890985287	cluster_2
ORF19	L	12h	12	RK-13	0.000764661380768306	0.000178638170351585	0.23361735644619	cluster_2
ORF19	L	18h	18	RK-13	0.0001781881049666	7.48970120471722e-05	0.420325543398146	cluster_2
ORF19	L	24h	24	RK-13	0.000210420738950235	4.79240335192044e-05	0.227753375253276	cluster_2
ORF19	L	48h	48	RK-13	0.000231818744890038	2.71526333572603e-05	0.117128722140826	cluster_2
ORF20	E	1h	1	RK-13	0	0		cluster_3
ORF20	E	2h	2	RK-13	0.0271613035780619	0.00331618296397392	0.122092187307696	cluster_3
ORF20	E	4h	4	RK-13	0.0190728015284555	0.00186640153448686	0.0978567061426345	cluster_3
ORF20	E	6h	6	RK-13	0.0102250859038902	0.00049976943154796	0.0488767953878823	cluster_3
ORF20	E	8h	8	RK-13	0.0156336290397969	0.00133137360959376	0.0851608801900455	cluster_3
ORF20	E	12h	12	RK-13	0.00854059178553304	0.000232783652726271	0.0272561502260985	cluster_3
ORF20	E	18h	18	RK-13	0.0020246068968914	0.000235205181390842	0.116173258992636	cluster_3
ORF20	E	24h	24	RK-13	0.00199873167434132	0.00015446547114385	0.0772817447818521	cluster_3
ORF20	E	48h	48	RK-13	0.00220420444673292	5.88073000417978e-05	0.0266796032141946	cluster_3
ORF21	E	1h	1	RK-13	0	0		cluster_3
ORF21	E	2h	2	RK-13	0.00761180847551906	0.00213386623631422	0.280336301573683	cluster_3
ORF21	E	4h	4	RK-13	0.00570316333595169	0.000421810365625736	0.0739607724307528	cluster_3
ORF21	E	6h	6	RK-13	0.000745867522460792	0.000372620035807731	0.499579381842998	cluster_3
ORF21	E	8h	8	RK-13	0.00433768557138911	0.000654352273954306	0.150852859937645	cluster_3
ORF21	E	12h	12	RK-13	0.00318378394424898	0.000278884617069025	0.0875953337137678	cluster_3
ORF21	E	18h	18	RK-13	0.000301774454464459	0.000133666056817601	0.442933637490323	cluster_3
ORF21	E	24h	24	RK-13	0.000649830522978654	9.69099038449517e-05	0.149131043276856	cluster_3
ORF21	E	48h	48	RK-13	0.000493848980003219	1.57274514518619e-05	0.0318466820600893	cluster_3
ORF22	L	1h	1	RK-13	0	0		cluster_6
ORF22	L	2h	2	RK-13	0.00239430393935784	0.00103916431716212	0.434015205872663	cluster_6
ORF22	L	4h	4	RK-13	0.00494275239067936	0.00183103765773538	0.370448995419678	cluster_6
ORF22	L	6h	6	RK-13	0.00331773663732657	0.000717028404641586	0.216119747593759	cluster_6
ORF22	L	8h	8	RK-13	0.00869065423970602	0.000392455615126336	0.0451583510632926	cluster_6
ORF22	L	12h	12	RK-13	0.00875983742413	0.000330393266545147	0.0377168263003421	cluster_6
ORF22	L	18h	18	RK-13	0.00471769083203871	8.27367203422401e-05	0.0175375460766441	cluster_6
ORF22	L	24h	24	RK-13	0.0081069179792908	0.000420636584027122	0.0518861280084049	cluster_6
ORF22	L	48h	48	RK-13	0.00648325132161164	0.000279595810549617	0.043125863348471	cluster_6
ORF23	L	1h	1	RK-13	0	0		cluster_6
ORF23	L	2h	2	RK-13	0.000501268027122679	0.000462117262421543	0.921896545195861	cluster_6
ORF23	L	4h	4	RK-13	0.000103167234086454	0.00017869089111409	1.73205080756888	cluster_6
ORF23	L	6h	6	RK-13	0.000286615318966672	8.89597877997332e-05	0.310380436469544	cluster_6
ORF23	L	8h	8	RK-13	0.00201942623922174	0.000325440191683744	0.161154780186061	cluster_6
ORF23	L	12h	12	RK-13	0.00162159708525533	1.97000192972375e-05	0.0121485290497644	cluster_6
ORF23	L	18h	18	RK-13	0.000396732283780716	0.000106451121274836	0.268319785474465	cluster_6
ORF23	L	24h	24	RK-13	0.00150909014031899	0.000249457430401124	0.165303200740808	cluster_6
ORF23	L	48h	48	RK-13	0.00107458899864399	9.1427582386182e-05	0.0850814427670054	cluster_6
ORF24	L	1h	1	RK-13	0	0		cluster_6
ORF24	L	2h	2	RK-13	0	0		cluster_6
ORF24	L	4h	4	RK-13	0	0		cluster_6
ORF24	L	6h	6	RK-13	0	0		cluster_6
ORF24	L	8h	8	RK-13	0.00022073123419669	0.000117870109903427	0.533998327569696	cluster_6
ORF24	L	12h	12	RK-13	0.000280759211803156	3.70687902263057e-05	0.132030539579571	cluster_6
ORF24	L	18h	18	RK-13	5.38328237697786e-05	7.97486207488754e-06	0.148141255026726	cluster_6
ORF24	L	24h	24	RK-13	0.000158616968718083	3.7827087784476e-05	0.238480712941297	cluster_6
ORF24	L	48h	48	RK-13	0.000213133530531452	5.56513588942276e-05	0.261110294356126	cluster_6
ORF25	L	1h	1	RK-13	0.0892857142857143	0.0778374811346549	0.871779788708135	cluster_6
ORF25	L	2h	2	RK-13	0.000776938329992443	0.000373782531854483	0.481096783908343	cluster_6
ORF25	L	4h	4	RK-13	0.000685512841150073	0.000341121718578877	0.497615359045038	cluster_6
ORF25	L	6h	6	RK-13	0.0442337434705052	0.00272531782895274	0.0616117383501572	cluster_6
ORF25	L	8h	8	RK-13	0.104677263224953	0.0142443265654199	0.136078515300965	cluster_6
ORF25	L	12h	12	RK-13	0.159194207162651	0.00890136619695391	0.0559151388458455	cluster_6
ORF25	L	18h	18	RK-13	0.132886235729082	0.00523686578447304	0.0394086396965111	cluster_6
ORF25	L	24h	24	RK-13	0.138990932999322	0.00231874346270497	0.0166826958612924	cluster_6
ORF25	L	48h	48	RK-13	0.120557219734201	0.00580381768267361	0.0481416019336676	cluster_6
ORF26	L	1h	1	RK-13	0	0		cluster_2
ORF26	L	2h	2	RK-13	0.000229568411386593	0.000397624152334453	1.73205080756888	cluster_2
ORF26	L	4h	4	RK-13	0	0		cluster_2
ORF26	L	6h	6	RK-13	0.00145735022116514	0.000572073644046188	0.392543697278763	cluster_2
ORF26	L	8h	8	RK-13	0.00323510659539527	0.000908779602188076	0.280911795451067	cluster_2
ORF26	L	12h	12	RK-13	0.00192829746259518	0.000138911099813286	0.0720382111722189	cluster_2
ORF26	L	18h	18	RK-13	0.000565511456985642	0.000207120773785295	0.366253894995011	cluster_2
ORF26	L	24h	24	RK-13	0.000499605416331714	5.8330596870054e-05	0.116753331655887	cluster_2
ORF26	L	48h	48	RK-13	0.000734698379403227	8.05755646802301e-05	0.109671624355125	cluster_2
ORF27	L	1h	1	RK-13	0	0		cluster_8
ORF27	L	2h	2	RK-13	0	0		cluster_8
ORF27	L	4h	4	RK-13	0.000128650456709121	0.000222829127437138	1.73205080756888	cluster_8
ORF27	L	6h	6	RK-13	2.35371651838253e-05	4.07675659645266e-05	1.73205080756888	cluster_8
ORF27	L	8h	8	RK-13	4.745510063999e-05	4.17451275554058e-05	0.879676304389238	cluster_8
ORF27	L	12h	12	RK-13	0.000136421517634907	3.69180350385502e-05	0.270617389973265	cluster_8
ORF27	L	18h	18	RK-13	5.73496028673842e-05	1.83089860831717e-05	0.319252186026633	cluster_8
ORF27	L	24h	24	RK-13	0.000167863385731491	4.363780045026e-05	0.259960206688919	cluster_8
ORF27	L	48h	48	RK-13	9.41592856548214e-05	5.79891938767758e-05	0.615862721063522	cluster_8
ORF28	L	1h	1	RK-13	0	0		cluster_9
ORF28	L	2h	2	RK-13	0	0		cluster_9
ORF28	L	4h	4	RK-13	0.000103167234086454	0.00017869089111409	1.73205080756888	cluster_9
ORF28	L	6h	6	RK-13	2.51724311534008e-05	4.35999297077198e-05	1.73205080756888	cluster_9
ORF28	L	8h	8	RK-13	9.20410377415584e-05	8.62483301930641e-05	0.937063860962111	cluster_9
ORF28	L	12h	12	RK-13	7.64720430257463e-05	4.14536154919227e-05	0.542075428506157	cluster_9
ORF28	L	18h	18	RK-13	1.29907727656333e-05	1.18982876068662e-05	0.915902989107994	cluster_9
ORF28	L	24h	24	RK-13	1.91923844618455e-05	3.32421850063119e-05	1.73205080756888	cluster_9
ORF28	L	48h	48	RK-13	1.3288683357253e-05	1.87930362299088e-05	1.4142135623731	cluster_9
ORF29	L	1h	1	RK-13	0	0		cluster_2
ORF29	L	2h	2	RK-13	0.000776938329992443	0.000373782531854483	0.481096783908343	cluster_2
ORF29	L	4h	4	RK-13	0.00411026019409262	0.00148223292854382	0.360617785383545	cluster_2
ORF29	L	6h	6	RK-13	0.0155963176668819	0.00121608063536678	0.077972292007688	cluster_2
ORF29	L	8h	8	RK-13	0.0264138796640154	0.00259944186355546	0.098411967367928	cluster_2
ORF29	L	12h	12	RK-13	0.0160525741711812	0.000311441443181375	0.0194013396144587	cluster_2
ORF29	L	18h	18	RK-13	0.00536022468984067	0.000279070665534972	0.0520632401966096	cluster_2
ORF29	L	24h	24	RK-13	0.00700001061457908	0.000275821819884596	0.0394030573768182	cluster_2
ORF29	L	48h	48	RK-13	0.00273314685114521	0.000288007661962958	0.10537584610292	cluster_2
ORF30	E	1h	1	RK-13	0	0		cluster_1
ORF30	E	2h	2	RK-13	0.0189288127682306	0.0013677513634565	0.0722576413113495	cluster_1
ORF30	E	4h	4	RK-13	0.0102301436627937	0.000975710277459233	0.0953760093328717	cluster_1
ORF30	E	6h	6	RK-13	0.000491471882202045	0.000203202006484412	0.413456016189498	cluster_1
ORF30	E	8h	8	RK-13	0.000403510803658772	9.82061712995881e-05	0.243379286029318	cluster_1
ORF30	E	12h	12	RK-13	0.000193383205712465	4.72873070184276e-05	0.244526440877899	cluster_1
ORF30	E	18h	18	RK-13	2.94983246288721e-05	1.58182419781196e-05	0.536242046866524	cluster_1
ORF30	E	24h	24	RK-13	4.3927675468709e-05	3.44048444072575e-05	0.783215684421205	cluster_1
ORF30	E	48h	48	RK-13	3.92421447331124e-05	8.82335391550777e-07	0.0224843824809163	cluster_1
ORF31	E	1h	1	RK-13	0	0		cluster_3
ORF31	E	2h	2	RK-13	0.0668722791778006	0.00314653153497433	0.0470528531950931	cluster_3
ORF31	E	4h	4	RK-13	0.0751283836835904	0.0106287927868212	0.141475062628596	cluster_3
ORF31	E	6h	6	RK-13	0.00791076763661878	0.000813284516020729	0.102807281591239	cluster_3
ORF31	E	8h	8	RK-13	0.0224225623826538	0.00177932218779541	0.0793540968882265	cluster_3
ORF31	E	12h	12	RK-13	0.014249580230882	0.00152327431416118	0.106899592091836	cluster_3
ORF31	E	18h	18	RK-13	0.0013971562308792	0.000288265989590132	0.20632337545296	cluster_3
ORF31	E	24h	24	RK-13	0.00395189797512558	0.000200715942203327	0.0507897581027378	cluster_3
ORF31	E	48h	48	RK-13	0.0018975355358853	0.000116641908322522	0.0614702102367228	cluster_3
ORF32	E	1h	1	RK-13	0	0		cluster_10
ORF32	E	2h	2	RK-13	0.00019782393669634	0.000342641109311351	1.73205080756888	cluster_10
ORF32	E	4h	4	RK-13	0.000128650456709121	0.000222829127437138	1.73205080756888	cluster_10
ORF32	E	6h	6	RK-13	2.35371651838253e-05	4.07675659645266e-05	1.73205080756888	cluster_10
ORF32	E	8h	8	RK-13	0.000323842365361017	0.000144982637534137	0.447695091939288	cluster_10
ORF32	E	12h	12	RK-13	0.000123786821589877	3.87548886216421e-05	0.313077661449637	cluster_10
ORF32	E	18h	18	RK-13	1.3925639119256e-05	1.31632052672541e-05	0.945249633034962	cluster_10
ORF32	E	24h	24	RK-13	3.69856680536292e-05	6.40610562207629e-05	1.73205080756888	cluster_10
ORF32	E	48h	48	RK-13	1.6298901527243e-05	4.2570913617018e-06	0.261188850953314	cluster_10
ORF33	L	1h	1	RK-13	0	0		cluster_6
ORF33	L	2h	2	RK-13	0.000427392348082933	0.000373182952002021	0.873162455237983	cluster_6
ORF33	L	4h	4	RK-13	0.00139806046866857	0.00146466874381195	1.0476433435006	cluster_6
ORF33	L	6h	6	RK-13	0.000581406967781221	0.000486629878207831	0.836986663687433	cluster_6
ORF33	L	8h	8	RK-13	0.00558724933557028	0.000502910905958525	0.0900104641396308	cluster_6
ORF33	L	12h	12	RK-13	0.00709514792158023	0.000840983563991006	0.118529391252452	cluster_6
ORF33	L	18h	18	RK-13	0.00175888186465762	0.000369529473401862	0.210093401283545	cluster_6
ORF33	L	24h	24	RK-13	0.00754472618519718	0.000113210669948238	0.0150052721820917	cluster_6
ORF33	L	48h	48	RK-13	0.00486301572873595	0.000132459716143907	0.0272381837799109	cluster_6
ORF34	unknown	1h	1	RK-13	0	0		cluster_3
ORF34	unknown	2h	2	RK-13	0.0946083697017082	0.00276535977793701	0.0292295468852909	cluster_3
