gene	cluster	si	au	bp	se.si	se.au	se.bp	v	c	pchi	neighbor	sil_width	gene_order	gene_to_centroid_dist	scaled_dist
ORF44	5	0.636952188127405	0.869262522083408	0.657844361955207	0.0324830224083134	0.0166244865386508	0.0050459371322692	-0.764749447718598	0.358162351403318	0.00389137724998164	6	0.514537991903677	6	0.0712491600496401	0.116700042924356
ORF46	5	0.636952188127405	0.869262522083408	0.657844361955207	0.0324830224083134	0.0166244865386508	0.0050459371322692	-0.764749447718598	0.358162351403318	0.00389137724998164	2	0.620457950369283	2	0.0606249557240222	0.0992985030328975
ORF48	6	0.936128137193438	0.993081391550188	0.496185781347612	0.0103410191108545	0.00157923646345643	0.0053600806004678	-1.22595036524079	1.23551133922348	0.836797741858204	5	0.23693712397142	13	0.0420874079466596	0.0689355819847995
ORF49	7	0.995050175963303	0.999382660180742	0.823119665226805	0.0012200615749315	0.000192846627000585	0.00434554541893294	-2.07903233914323	1.1517128329772	0.463550039648378	5	-0.150096600821404	4	0.0023459729133888	0.00384250339935387
ORF5	3	0.998139486859117	0.999774333083025	0.879199586412525	0.000544789474089088	8.19921219018758e-05	0.00380791848563493	-2.33954318655205	1.16854828665146	0.376504068123419	1	0.229924180739814	6	0.147152655184939	0.241023489463607
ORF50	1	0.999426740546421	0.999908999897391	0.959375696063335	0.000246901539957687	4.66412861623589e-05	0.0024621351301516	-2.74313022289876	0.999643364597648	0.11193680765645	7	0.677501468468893	1	0.0569689099079936	0.0933102120359693
ORF51	7	0.995050175963303	0.999382660180742	0.823119665226805	0.0012200615749315	0.000192846627000585	0.00434554541893294	-2.07903233914323	1.1517128329772	0.463550039648378	1	0.323156485728624	1	0.0023260868299343	0.00380993169196644
ORF52	6	0.936128137193438	0.993081391550188	0.496185781347612	0.0103410191108545	0.00157923646345643	0.0053600806004678	-1.22595036524079	1.23551133922348	0.836797741858204	5	0.617988852781244	4	0.0157355347999419	0.0257734629476547
ORF53	3	0.998139486859117	0.999774333083025	0.879199586412525	0.000544789474089088	8.19921219018758e-05	0.00380791848563493	-2.33954318655205	1.16854828665146	0.376504068123419	1	0.628170908803868	2	0.0384839253860304	0.0630333851138523
ORF54	6	0.936128137193438	0.993081391550188	0.496185781347612	0.0103410191108545	0.00157923646345643	0.0053600806004678	-1.22595036524079	1.23551133922348	0.836797741858204	5	0.697784597873343	2	0.0848486132571182	0.138974786541751
ORF57	6	0.936128137193438	0.993081391550188	0.496185781347612	0.0103410191108545	0.00157923646345643	0.0053600806004678	-1.22595036524079	1.23551133922348	0.836797741858204	5	0.498705548762584	9	0.0432945417816467	0.0709127641755831
ORF58	5	0.636952188127405	0.869262522083408	0.657844361955207	0.0324830224083134	0.0166244865386508	0.0050459371322692	-0.764749447718598	0.358162351403318	0.00389137724998164	6	0.610556784607757	3	0.0599981463349643	0.0982718427528677
ORF59	9	0.364497868809889	0.839589659031933	0.366534735113637	0.0472966570097208	0.0195992556809416	0.00507206926607296	-0.325863750274592	0.666909062390706	0.971154607188146	5	0.225156382158062	3	0.000341996915028038	0.000560161756797736
ORF6	4	0.967589436812751	0.99357380023886	0.785888010173302	0.00596341292183214	0.00152888012588599	0.00453546099715998	-1.64003383106562	0.847799372254054	0.110459671022689	12	0.597837644516758	1	0.202463173017042	0.331617396825853
ORF60	6	0.936128137193438	0.993081391550188	0.496185781347612	0.0103410191108545	0.00157923646345643	0.0053600806004678	-1.22595036524079	1.23551133922348	0.836797741858204	5	0.390489754813894	11	0.0248797851236582	0.040750964500589
ORF61	1	0.999426740546421	0.999908999897391	0.959375696063335	0.000246901539957687	4.66412861623589e-05	0.0024621351301516	-2.74313022289876	0.999643364597648	0.11193680765645	3	0.481549035550565	6	0.0292742969927376	0.0479487998630811
ORF62	5	0.636952188127405	0.869262522083408	0.657844361955207	0.0324830224083134	0.0166244865386508	0.0050459371322692	-0.764749447718598	0.358162351403318	0.00389137724998164	6	0.220163387265927	12	0.0447161192599769	0.0732411867510331
ORF63	3	0.998139486859117	0.999774333083025	0.879199586412525	0.000544789474089088	8.19921219018758e-05	0.00380791848563493	-2.33954318655205	1.16854828665146	0.376504068123419	1	0.629501813079916	1	0.0948650271181655	0.155380817528193
ORF64_1	10	0.988996984123157	0.998660124063454	0.748550574169772	0.00234115778233251	0.000370419444800024	0.00482841822942624	-1.8361023383068	1.16616674966478	0.514478069952746	1	0	1	0	0
ORF65_1	4	0.967589436812751	0.99357380023886	0.785888010173302	0.00596341292183214	0.00152888012588599	0.00453546099715998	-1.64003383106562	0.847799372254054	0.110459671022689	3	0.340566705172556	3	0.163349849006277	0.267553110484927
ORF66_1	2	0.948057042290077	0.989497942016842	0.738986003078185	0.0085539492339147	0.00227860523898932	0.00479163477727957	-1.47406646242125	0.833844019134535	0.0323727151893592	7	0.419138600704383	4	0.0101975194573573	0.0167026664955268
ORF67_1	4	0.967589436812751	0.99357380023886	0.785888010173302	0.00596341292183214	0.00152888012588599	0.00453546099715998	-1.64003383106562	0.847799372254054	0.110459671022689	12	0.55221214884267	2	0.106350340514981	0.17419278058115
ORF68	2	0.948057042290077	0.989497942016842	0.738986003078185	0.0085539492339147	0.00227860523898932	0.00479163477727957	-1.47406646242125	0.833844019134535	0.0323727151893592	8	-0.194871290827317	15	0.0121927456872374	0.0199706767641193
ORF69	12	0.573908457541351	0.937081184701291	0.286963670328984	0.0454648818537032	0.0108096950539439	0.0047557184406214	-0.484223503063892	1.04650045263605	0.269712203971071	3	-0.0381859502058477	2	0.0973925075845177	0.159520614807322
ORF7	3	0.998139486859117	0.999774333083025	0.879199586412525	0.000544789474089088	8.19921219018758e-05	0.00380791848563493	-2.33954318655205	1.16854828665146	0.376504068123419	1	0.0491998818759397	7	0.0533450909562646	0.0873747058921463
ORF70	12	0.573908457541351	0.937081184701291	0.286963670328984	0.0454648818537032	0.0108096950539439	0.0047557184406214	-0.484223503063892	1.04650045263605	0.269712203971071	4	0.111982779915759	1	0.0973925075845177	0.159520614807322
ORF71	6	0.936128137193438	0.993081391550188	0.496185781347612	0.0103410191108545	0.00157923646345643	0.0053600806004678	-1.22595036524079	1.23551133922348	0.836797741858204	5	0.594207688994338	6	0.0425010044733216	0.0696130177943051
ORF72	6	0.936128137193438	0.993081391550188	0.496185781347612	0.0103410191108545	0.00157923646345643	0.0053600806004678	-1.22595036524079	1.23551133922348	0.836797741858204	5	0.552519486846883	7	0.033380888437628	0.0546750461452493
ORF73	2	0.948057042290077	0.989497942016842	0.738986003078185	0.0085539492339147	0.00227860523898932	0.00479163477727957	-1.47406646242125	0.833844019134535	0.0323727151893592	5	0.131243786717163	13	0.00746340070324826	0.0122244133379807
ORF74	8	0.826954973040008	0.960077003781441	0.609705159712237	0.0209797533730974	0.00676086425878007	0.00522560446392186	-1.01506551008445	0.736514848176471	0.581381553889031	2	0.543184132786699	1	8.05608643421861e-05	0.000131951819785753
ORF75	2	0.948057042290077	0.989497942016842	0.738986003078185	0.0085539492339147	0.00227860523898932	0.00479163477727957	-1.47406646242125	0.833844019134535	0.0323727151893592	5	0.270589171726193	10	0.0147585800412951	0.024173294437741
ORF76	2	0.948057042290077	0.989497942016842	0.738986003078185	0.0085539492339147	0.00227860523898932	0.00479163477727957	-1.47406646242125	0.833844019134535	0.0323727151893592	8	0.319084558932233	7	0.0142115033800963	0.0232772295606206
ORF8	5	0.636952188127405	0.869262522083408	0.657844361955207	0.0324830224083134	0.0166244865386508	0.0050459371322692	-0.764749447718598	0.358162351403318	0.00389137724998164	2	0.0253259409417044	13	0.0610752060355861	0.100035974613609
ORF9	1	0.999426740546421	0.999908999897391	0.959375696063335	0.000246901539957687	4.66412861623589e-05	0.0024621351301516	-2.74313022289876	0.999643364597648	0.11193680765645	7	0.277014888416437	9	0.0470789692290565	0.0771113333271231
