gene	Kinetic_class	hpi	Time	cell_line	mean	sd	varcoeff	cluster
ORF16	L	8h	8	RK-13	2.66666666666667	2.08166599946613	0.7806247497998	cluster_4
ORF16	L	12h	12	RK-13	704.666666666667	234.350876536303	0.332569834252085	cluster_4
ORF16	L	18h	18	RK-13	368.333333333333	78.8690898472484	0.214124225829634	cluster_4
ORF16	L	24h	24	RK-13	1179	287.835022191533	0.244134878873225	cluster_4
ORF16	L	48h	48	RK-13	1024.5	328.804653251745	0.320941584433133	cluster_4
ORF17	L	1h	1	RK-13	0	0		cluster_6
ORF17	L	2h	2	RK-13	4.33333333333333	0.577350269189626	0.133234677505298	cluster_6
ORF17	L	4h	4	RK-13	1.66666666666667	0.577350269189626	0.346410161513775	cluster_6
ORF17	L	6h	6	RK-13	3.33333333333333	2.08166599946613	0.62449979983984	cluster_6
ORF17	L	8h	8	RK-13	9	7	0.777777777777778	cluster_6
ORF17	L	12h	12	RK-13	20	5.29150262212918	0.264575131106459	cluster_6
ORF17	L	18h	18	RK-13	5.66666666666667	3.05505046330389	0.539126552347746	cluster_6
ORF17	L	24h	24	RK-13	4.33333333333333	2.08166599946613	0.480384461415261	cluster_6
ORF17	L	48h	48	RK-13	5.5	0.707106781186548	0.128564869306645	cluster_6
ORF18	L	1h	1	RK-13	0	0		cluster_1
ORF18	L	2h	2	RK-13	19.6666666666667	12.5033328890074	0.635762689271561	cluster_1
ORF18	L	4h	4	RK-13	32	13.076696830622	0.408646775956938	cluster_1
ORF18	L	6h	6	RK-13	99	7.54983443527075	0.0762609538916237	cluster_1
ORF18	L	8h	8	RK-13	543	190.504593120481	0.350837188067184	cluster_1
ORF18	L	12h	12	RK-13	846.333333333334	196.329654747655	0.231976748421806	cluster_1
ORF18	L	18h	18	RK-13	90.3333333333333	35.9072880253206	0.397497653416833	cluster_1
ORF18	L	24h	24	RK-13	78.6666666666667	16.8621864932557	0.214349828304097	cluster_1
ORF18	L	48h	48	RK-13	134.5	31.8198051533946	0.236578476976912	cluster_1
ORF19	L	1h	1	RK-13	0	0		cluster_7
ORF19	L	2h	2	RK-13	0	0		cluster_7
ORF19	L	4h	4	RK-13	2	1.73205080756888	0.866025403784439	cluster_7
ORF19	L	6h	6	RK-13	12.6666666666667	2.51661147842358	0.198679853559757	cluster_7
ORF19	L	8h	8	RK-13	29.3333333333333	10.0664459136943	0.343174292512307	cluster_7
ORF19	L	12h	12	RK-13	45.3333333333333	20.2566861389847	0.446838664830544	cluster_7
ORF19	L	18h	18	RK-13	8.33333333333333	2.88675134594813	0.346410161513775	cluster_7
ORF19	L	24h	24	RK-13	8.33333333333333	1.15470053837925	0.13856406460551	cluster_7
ORF19	L	48h	48	RK-13	14.5	2.12132034355964	0.146297954728251	cluster_7
ORF2	unknown	1h	1	RK-13	0	0		cluster_2
ORF2	unknown	2h	2	RK-13	0	0		cluster_2
ORF2	unknown	4h	4	RK-13	0.666666666666667	0.577350269189626	0.866025403784439	cluster_2
ORF2	unknown	6h	6	RK-13	25	3.60555127546399	0.14422205101856	cluster_2
ORF2	unknown	8h	8	RK-13	119.666666666667	33.2465537061112	0.277826354090065	cluster_2
ORF2	unknown	12h	12	RK-13	253.333333333333	54.1233159861195	0.213644668366261	cluster_2
ORF2	unknown	18h	18	RK-13	46.3333333333333	11.9303534454489	0.257489642707529	cluster_2
ORF2	unknown	24h	24	RK-13	29	12.2882057274445	0.423731231980845	cluster_2
ORF2	unknown	48h	48	RK-13	83	11.3137084989848	0.136309740951624	cluster_2
ORF20	E	1h	1	RK-13	0	0		cluster_1
ORF20	E	2h	2	RK-13	47.6666666666667	6.65832811847939	0.139685205282785	cluster_1
ORF20	E	4h	4	RK-13	50	11.3578166916005	0.227156333832011	cluster_1
ORF20	E	6h	6	RK-13	144.333333333333	5.13160143944688	0.0355538205966297	cluster_1
ORF20	E	8h	8	RK-13	332.333333333333	100.758787871497	0.303185921378627	cluster_1
ORF20	E	12h	12	RK-13	490.666666666667	101.63332786706	0.20713314103341	cluster_1
ORF20	E	18h	18	RK-13	100	40.853396431631	0.40853396431631	cluster_1
ORF20	E	24h	24	RK-13	80.6666666666667	15.1437555888007	0.187732507299183	cluster_1
ORF20	E	48h	48	RK-13	140.5	40.3050865276332	0.286868943257176	cluster_1
ORF21	E	1h	1	RK-13	0	0		cluster_1
ORF21	E	2h	2	RK-13	14	6.92820323027551	0.494871659305394	cluster_1
ORF21	E	4h	4	RK-13	15	3.60555127546399	0.240370085030933	cluster_1
ORF21	E	6h	6	RK-13	10.3333333333333	4.72581562625261	0.457336996088962	cluster_1
ORF21	E	8h	8	RK-13	93	31.2409987036266	0.335924717243297	cluster_1
ORF21	E	12h	12	RK-13	185.333333333333	56.5714886964568	0.305241845484479	cluster_1
ORF21	E	18h	18	RK-13	15	7.93725393319377	0.529150262212918	cluster_1
ORF21	E	24h	24	RK-13	27	10.4403065089106	0.386678018848539	cluster_1
ORF21	E	48h	48	RK-13	31.5	9.19238815542512	0.291821846203972	cluster_1
ORF22	L	1h	1	RK-13	0	0		cluster_2
ORF22	L	2h	2	RK-13	4	1	0.25	cluster_2
ORF22	L	4h	4	RK-13	13.6666666666667	7.50555349946514	0.549186841424278	cluster_2
ORF22	L	6h	6	RK-13	47.3333333333333	13.0128141972954	0.274918609802016	cluster_2
ORF22	L	8h	8	RK-13	184.333333333333	50.2128801537348	0.272402604812305	cluster_2
ORF22	L	12h	12	RK-13	507.333333333333	133.978854052919	0.264084469223887	cluster_2
ORF22	L	18h	18	RK-13	228	63.9061812346818	0.280290268573166	cluster_2
ORF22	L	24h	24	RK-13	330.333333333333	83.1043520721589	0.251577251479795	cluster_2
ORF22	L	48h	48	RK-13	409.5	89.8025612106915	0.219298073774583	cluster_2
ORF23	L	1h	1	RK-13	0	0		cluster_4
ORF23	L	2h	2	RK-13	1	1	1	cluster_4
ORF23	L	4h	4	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_4
ORF23	L	6h	6	RK-13	4	1	0.25	cluster_4
ORF23	L	8h	8	RK-13	43.3333333333333	16.2583311976763	0.375192258407914	cluster_4
ORF23	L	12h	12	RK-13	93.3333333333333	20.5020324195757	0.219664633066883	cluster_4
ORF23	L	18h	18	RK-13	18.3333333333333	2.51661147842358	0.137269717004923	cluster_4
ORF23	L	24h	24	RK-13	62	20	0.32258064516129	cluster_4
ORF23	L	48h	48	RK-13	67.5	12.0208152801713	0.178086152298834	cluster_4
ORF24	L	1h	1	RK-13	0	0		cluster_8
ORF24	L	2h	2	RK-13	0	0		cluster_8
ORF24	L	4h	4	RK-13	0	0		cluster_8
ORF24	L	6h	6	RK-13	0	0		cluster_8
ORF24	L	8h	8	RK-13	5	3.60555127546399	0.721110255092798	cluster_8
ORF24	L	12h	12	RK-13	16.3333333333333	5.13160143944688	0.314179679966136	cluster_8
ORF24	L	18h	18	RK-13	2.66666666666667	1.15470053837925	0.433012701892219	cluster_8
ORF24	L	24h	24	RK-13	6.66666666666667	3.05505046330389	0.458257569495584	cluster_8
ORF24	L	48h	48	RK-13	14	7.07106781186548	0.505076272276105	cluster_8
ORF25	L	1h	1	RK-13	1	1	1	cluster_2
ORF25	L	2h	2	RK-13	1.33333333333333	0.577350269189626	0.433012701892219	cluster_2
ORF25	L	4h	4	RK-13	1.66666666666667	0.577350269189626	0.346410161513775	cluster_2
ORF25	L	6h	6	RK-13	626.333333333333	69.9738046223966	0.111719751925061	cluster_2
ORF25	L	8h	8	RK-13	2160.33333333333	275.58180878522	0.127564484856605	cluster_2
ORF25	L	12h	12	RK-13	9114	1672.3130687763	0.18348837708759	cluster_2
ORF25	L	18h	18	RK-13	6378.66666666667	1541.96833084643	0.241738346182029	cluster_2
ORF25	L	24h	24	RK-13	5646.33333333333	1270.03005213788	0.224930052329749	cluster_2
ORF25	L	48h	48	RK-13	7706	2368.80771697493	0.307397835060334	cluster_2
ORF26	L	1h	1	RK-13	0	0		cluster_2
ORF26	L	2h	2	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_2
ORF26	L	4h	4	RK-13	0	0		cluster_2
ORF26	L	6h	6	RK-13	20.3333333333333	7.37111479583199	0.362513842417967	cluster_2
ORF26	L	8h	8	RK-13	70.6666666666667	34.8185774168523	0.492715718163004	cluster_2
ORF26	L	12h	12	RK-13	112.333333333333	34.3850742813409	0.306098584106893	cluster_2
ORF26	L	18h	18	RK-13	28	13.4536240470737	0.480486573109775	cluster_2
ORF26	L	24h	24	RK-13	20	2.64575131106459	0.13228756555323	cluster_2
ORF26	L	48h	48	RK-13	46	7.07106781186548	0.153718865475336	cluster_2
ORF27	L	1h	1	RK-13	0	0		cluster_8
ORF27	L	2h	2	RK-13	0	0		cluster_8
ORF27	L	4h	4	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_8
ORF27	L	6h	6	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_8
ORF27	L	8h	8	RK-13	1	1	1	cluster_8
ORF27	L	12h	12	RK-13	7.66666666666667	1.52752523165195	0.199242421519819	cluster_8
ORF27	L	18h	18	RK-13	2.66666666666667	0.577350269189626	0.21650635094611	cluster_8
ORF27	L	24h	24	RK-13	7	3	0.428571428571429	cluster_8
ORF27	L	48h	48	RK-13	5.5	2.12132034355964	0.385694607919935	cluster_8
ORF28	L	1h	1	RK-13	0	0		cluster_5
ORF28	L	2h	2	RK-13	0	0		cluster_5
ORF28	L	4h	4	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_5
ORF28	L	6h	6	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_5
ORF28	L	8h	8	RK-13	1.66666666666667	1.15470053837925	0.692820323027551	cluster_5
ORF28	L	12h	12	RK-13	4.33333333333333	2.08166599946613	0.480384461415261	cluster_5
ORF28	L	18h	18	RK-13	0.666666666666667	0.577350269189626	0.866025403784439	cluster_5
ORF28	L	24h	24	RK-13	1	1.73205080756888	1.73205080756888	cluster_5
ORF28	L	48h	48	RK-13	1	1.4142135623731	1.4142135623731	cluster_5
ORF29	L	1h	1	RK-13	0	0		cluster_2
ORF29	L	2h	2	RK-13	1.33333333333333	0.577350269189626	0.433012701892219	cluster_2
ORF29	L	4h	4	RK-13	11.3333333333333	6.02771377334171	0.531857097647798	cluster_2
ORF29	L	6h	6	RK-13	221	27.7308492477241	0.125478955872055	cluster_2
ORF29	L	8h	8	RK-13	550.666666666667	103.587322261623	0.18811257069302	cluster_2
ORF29	L	12h	12	RK-13	926.666666666667	223.128513044239	0.240786165155654	cluster_2
ORF29	L	18h	18	RK-13	259	74.4848977981443	0.287586477985113	cluster_2
ORF29	L	24h	24	RK-13	284.333333333333	64.6941522344434	0.227529257565451	cluster_2
ORF29	L	48h	48	RK-13	176	63.6396103067893	0.361588694924939	cluster_2
ORF3	L	1h	1	RK-13	0	0		cluster_2
ORF3	L	2h	2	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_2
ORF3	L	4h	4	RK-13	7	4.35889894354067	0.622699849077239	cluster_2
ORF3	L	6h	6	RK-13	71.3333333333333	11.2398102000582	0.157567432711097	cluster_2
ORF3	L	8h	8	RK-13	152.666666666667	31.0698138606161	0.203514064589189	cluster_2
ORF3	L	12h	12	RK-13	270.333333333333	76.8136272632229	0.284144120579123	cluster_2
ORF3	L	18h	18	RK-13	75.3333333333333	23.180451534285	0.30770510886219	cluster_2
ORF3	L	24h	24	RK-13	55	12.4899959967968	0.227090836305396	cluster_2
ORF3	L	48h	48	RK-13	55	18.3847763108502	0.334268660197277	cluster_2
ORF30	E	1h	1	RK-13	0	0		cluster_6
ORF30	E	2h	2	RK-13	34	9.8488578017961	0.289672288288121	cluster_6
ORF30	E	4h	4	RK-13	26.6666666666667	5.5075705472861	0.206533895523229	cluster_6
ORF30	E	6h	6	RK-13	7	3	0.428571428571429	cluster_6
ORF30	E	8h	8	RK-13	8.66666666666667	3.78593889720018	0.436839103523098	cluster_6
ORF30	E	12h	12	RK-13	11.3333333333333	4.50924975282289	0.397874978190255	cluster_6
ORF30	E	18h	18	RK-13	1.33333333333333	0.577350269189626	0.433012701892219	cluster_6
ORF30	E	24h	24	RK-13	1.66666666666667	1.15470053837925	0.692820323027551	cluster_6
ORF30	E	48h	48	RK-13	2.5	0.707106781186548	0.282842712474619	cluster_6
ORF31	E	1h	1	RK-13	0	0		cluster_1
ORF31	E	2h	2	RK-13	119.333333333333	28.5715476187996	0.239426376693851	cluster_1
ORF31	E	4h	4	RK-13	197.666666666667	51.6946160961984	0.261524196102184	cluster_1
ORF31	E	6h	6	RK-13	112.333333333333	18.5022521151706	0.164708475802705	cluster_1
ORF31	E	8h	8	RK-13	466.666666666667	78.615096090594	0.16846092019413	cluster_1
ORF31	E	12h	12	RK-13	833.333333333333	278.410368580865	0.334092442297038	cluster_1
ORF31	E	18h	18	RK-13	69.6666666666667	31.8799832705937	0.457607415367374	cluster_1
ORF31	E	24h	24	RK-13	162	46.7653718043597	0.288675134594813	cluster_1
ORF31	E	48h	48	RK-13	121.5	38.8908729652601	0.320089489426009	cluster_1
ORF32	E	1h	1	RK-13	0	0		cluster_5
ORF32	E	2h	2	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_5
ORF32	E	4h	4	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_5
ORF32	E	6h	6	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_5
ORF32	E	8h	8	RK-13	7	4.35889894354067	0.622699849077239	cluster_5
ORF32	E	12h	12	RK-13	7.33333333333333	3.51188458428425	0.478893352402397	cluster_5
ORF32	E	18h	18	RK-13	0.666666666666667	0.577350269189626	0.866025403784439	cluster_5
ORF32	E	24h	24	RK-13	1.33333333333333	2.3094010767585	1.73205080756888	cluster_5
ORF32	E	48h	48	RK-13	1	0	0	cluster_5
ORF33	L	1h	1	RK-13	0	0		cluster_2
ORF33	L	2h	2	RK-13	0.666666666666667	0.577350269189626	0.866025403784439	cluster_2
ORF33	L	4h	4	RK-13	3.66666666666667	3.78593889720018	1.0325287901455	cluster_2
ORF33	L	6h	6	RK-13	8	6.2449979983984	0.7806247497998	cluster_2
ORF33	L	8h	8	RK-13	117	26.5141471671257	0.226616642454066	cluster_2
ORF33	L	12h	12	RK-13	414	135.325533436968	0.326873269171421	cluster_2
ORF33	L	18h	18	RK-13	85.6666666666667	30.3534731675526	0.354320698453921	cluster_2
ORF33	L	24h	24	RK-13	308	79.3788384898645	0.257723501590469	cluster_2
ORF33	L	48h	48	RK-13	310	89.095454429505	0.287404691708081	cluster_2
ORF34	unknown	1h	1	RK-13	0	0		cluster_1
ORF34	unknown	2h	2	RK-13	167.666666666667	32.3470761172217	0.192924907259772	cluster_1
ORF34	unknown	4h	4	RK-13	165.333333333333	40.2533642486356	0.243467928923199	cluster_1
ORF34	unknown	6h	6	RK-13	689	88.7299273075325	0.128780736295403	cluster_1
ORF34	unknown	8h	8	RK-13	1459	387.121427978354	0.265333398203121	cluster_1
ORF34	unknown	12h	12	RK-13	2562	659.784813405098	0.257527249572638	cluster_1
ORF34	unknown	18h	18	RK-13	882	218.574929943944	0.247817380888825	cluster_1
ORF34	unknown	24h	24	RK-13	582.333333333333	136.551577557102	0.234490402215974	cluster_1
ORF34	unknown	48h	48	RK-13	856	212.132034355964	0.247817797144818	cluster_1
ORF35	L	1h	1	RK-13	0	0		cluster_8
ORF35	L	2h	2	RK-13	0	0		cluster_8
ORF35	L	4h	4	RK-13	0	0		cluster_8
ORF35	L	6h	6	RK-13	0	0		cluster_8
ORF35	L	8h	8	RK-13	0	0		cluster_8
ORF35	L	12h	12	RK-13	1.33333333333333	1.52752523165195	1.14564392373896	cluster_8
ORF35	L	18h	18	RK-13	1	0	0	cluster_8
ORF35	L	24h	24	RK-13	4.66666666666667	1.15470053837925	0.247435829652697	cluster_8
ORF35	L	48h	48	RK-13	6.5	3.53553390593274	0.543928293220421	cluster_8
ORF35.5	L	1h	1	RK-13	0	0		cluster_2
ORF35.5	L	2h	2	RK-13	0.666666666666667	0.577350269189626	0.866025403784439	cluster_2
ORF35.5	L	4h	4	RK-13	4.33333333333333	3.51188458428425	0.810434904065595	cluster_2
ORF35.5	L	6h	6	RK-13	111	5.56776436283002	0.050160039304775	cluster_2
ORF35.5	L	8h	8	RK-13	542.666666666667	144.53488621552	0.266341927915578	cluster_2
ORF35.5	L	12h	12	RK-13	1596.66666666667	386.010794322301	0.241760413980564	cluster_2
ORF35.5	L	18h	18	RK-13	935	241.708502126011	0.258511766979691	cluster_2
ORF35.5	L	24h	24	RK-13	1408	286.375627454572	0.203391780862622	cluster_2
ORF35.5	L	48h	48	RK-13	1030	253.144227664784	0.245771094820179	cluster_2
ORF36	L	1h	1	RK-13	0	0		cluster_2
ORF36	L	2h	2	RK-13	0.333333333333333	0.577350269189626	1.73205080756888	cluster_2
ORF36	L	4h	4	RK-13	3	1	0.333333333333333	cluster_2
ORF36	L	6h	6	RK-13	16	3	0.1875	cluster_2
ORF36	L	8h	8	RK-13	75.6666666666667	19.6299091524473	0.25942611214688	cluster_2
ORF36	L	12h	12	RK-13	185.666666666667	39.5516539898565	0.213025066372656	cluster_2
ORF36	L	18h	18	RK-13	48.3333333333333	18.7705443004015	0.388356088973823	cluster_2
ORF36	L	24h	24	RK-13	81	25.9807621135332	0.320750149549792	cluster_2
ORF36	L	48h	48	RK-13	71.5	24.7487373415292	0.346136186594813	cluster_2
ORF37	L	1h	1	RK-13	0	0		cluster_9
ORF37	L	2h	2	RK-13	0.666666666666667	0.577350269189626	0.866025403784439	cluster_9
ORF37	L	4h	4	RK-13	2.33333333333333	1.15470053837925	0.494871659305393	cluster_9
ORF37	L	6h	6	RK-13	15.6666666666667	4.16333199893227	0.265744595676528	cluster_9
ORF37	L	8h	8	RK-13	22.3333333333333	9.07377172587747	0.406288286233319	cluster_9
ORF37	L	12h	12	RK-13	21.3333333333333	6.65832811847939	0.312109130553722	cluster_9
ORF37	L	18h	18	RK-13	7.33333333333333	5.85946527708232	0.799017992329407	cluster_9
ORF37	L	24h	24	RK-13	6.33333333333333	4.16333199893227	0.657368210357726	cluster_9
ORF37	L	48h	48	RK-13	12	9.89949493661167	0.824957911384306	cluster_9
ORF38	L	1h	1	RK-13	0	0		cluster_3
ORF38	L	2h	2	RK-13	5.66666666666667	0.577350269189626	0.101885341621699	cluster_3
ORF38	L	4h	4	RK-13	12.3333333333333	1.52752523165195	0.123853397160969	cluster_3
ORF38	L	6h	6	RK-13	25	1	0.04	cluster_3
ORF38	L	8h	8	RK-13	95.3333333333333	35.1615320106126	0.36882725885258	cluster_3
ORF38	L	12h	12	RK-13	141.666666666667	48.9114846772548	0.345257538898269	cluster_3
ORF38	L	18h	18	RK-13	25	3	0.12	cluster_3
ORF38	L	24h	24	RK-13	14	2	0.142857142857143	cluster_3
ORF38	L	48h	48	RK-13	17.5	2.12132034355964	0.121218305346265	cluster_3
ORF39	L	1h	1	RK-13	0	0		cluster_4
ORF39	L	2h	2	RK-13	0	0		cluster_4
ORF39	L	4h	4	RK-13	0.666666666666667	0.577350269189626	0.866025403784439	cluster_4
ORF39	L	6h	6	RK-13	2.66666666666667	1.52752523165195	0.57282196186948	cluster_4
ORF39	L	8h	8	RK-13	36.6666666666667	4.16333199893227	0.113545418152698	cluster_4
ORF39	L	12h	12	RK-13	129.666666666667	52.4436205208349	0.404449515584845	cluster_4
ORF39	L	18h	18	RK-13	9.33333333333333	3.05505046330389	0.327326835353989	cluster_4
ORF39	L	24h	24	RK-13	24.6666666666667	3.05505046330389	0.123853397160969	cluster_4
ORF39	L	48h	48	RK-13	19	9.89949493661167	0.521026049295351	cluster_4
ORF4	unknown	1h	1	RK-13	0	0		cluster_3
ORF4	unknown	2h	2	RK-13	5.33333333333333	1.52752523165195	0.28641098093474	cluster_3
ORF4	unknown	4h	4	RK-13	9	2.64575131106459	0.293972367896066	cluster_3
